:START_ID(Entity-ID),:END_ID(Observation-ID),:TYPE
ent_8979c038f9429266,obs_8d9f3f510b8e,HAS_OBSERVATION
ent_898231ae4b23a8b1,obs_43d040bab1cd,HAS_OBSERVATION
ent_898231ae4b23a8b1,obs_ad12a77bac36,HAS_OBSERVATION
ent_898231ae4b23a8b1,obs_dfe81a127ab3,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_01b165a0333d,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_116802beee64,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_163070a47252,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_8062b08c3f33,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_91624c752a6e,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_92e76723a0d7,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_a01e55b3b7ce,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_aae2c2a6cae9,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_c275b5595dfa,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_c53edacb4d66,HAS_OBSERVATION
ent_898c3d76a0904a77,obs_e4bf0c716439,HAS_OBSERVATION
ent_898dcccee3ada03f,obs_1c80f78322da,HAS_OBSERVATION
ent_898dcccee3ada03f,obs_a4c031f7e369,HAS_OBSERVATION
ent_89c1c8550da3dcfe,obs_f489cd489c0d,HAS_OBSERVATION
ent_8a0c07431669b08f,obs_01fae025e37c,HAS_OBSERVATION
ent_8a0c07431669b08f,obs_c442fa076d14,HAS_OBSERVATION
ent_8a3a3f80851a6ab2,obs_be1abcc471e2,HAS_OBSERVATION
ent_8a3a3f80851a6ab2,obs_f41de310462d,HAS_OBSERVATION
ent_8a3f433a868bfdd2,obs_26fa72093ea5,HAS_OBSERVATION
ent_8a3f433a868bfdd2,obs_331afe197681,HAS_OBSERVATION
ent_8a3f433a868bfdd2,obs_357f9a39ebc8,HAS_OBSERVATION
ent_8a3f433a868bfdd2,obs_4c2ca95147b5,HAS_OBSERVATION
ent_8a3f433a868bfdd2,obs_6e4f4123d721,HAS_OBSERVATION
ent_8a71b8e92a9c0af2,obs_5749707e9dfb,HAS_OBSERVATION
ent_8a7377671ebb6ba1,obs_d7e909d52757,HAS_OBSERVATION
ent_8a7377671ebb6ba1,obs_db8b11ec8666,HAS_OBSERVATION
ent_8a88cec87f2028cd,obs_01f9d06216d1,HAS_OBSERVATION
ent_8a88cec87f2028cd,obs_0df08929e84f,HAS_OBSERVATION
ent_8a88cec87f2028cd,obs_24323a222790,HAS_OBSERVATION
ent_8a88cec87f2028cd,obs_a1603759cb8f,HAS_OBSERVATION
ent_8a88cec87f2028cd,obs_eb65fa7eb40c,HAS_OBSERVATION
ent_8abd5e752e4afc6b,obs_4b44662d8be8,HAS_OBSERVATION
ent_8abd5e752e4afc6b,obs_7b0ffffaec96,HAS_OBSERVATION
ent_8b6d528a696a8998,obs_497275fe7025,HAS_OBSERVATION
ent_8b6d528a696a8998,obs_5b0dccc03efb,HAS_OBSERVATION
ent_8b6d528a696a8998,obs_8791c00bd95f,HAS_OBSERVATION
ent_8b6d528a696a8998,obs_c89d89575658,HAS_OBSERVATION
ent_8b6d528a696a8998,obs_f9602f40f53b,HAS_OBSERVATION
ent_8b7c7993f63a4897,obs_59abffe4f0cf,HAS_OBSERVATION
ent_8b7c7993f63a4897,obs_8c2e6c5f43db,HAS_OBSERVATION
ent_8b7c7993f63a4897,obs_967d1a8f6652,HAS_OBSERVATION
ent_8b7c7993f63a4897,obs_9ef23baee123,HAS_OBSERVATION
ent_8baffa2a1de9859d,obs_d70e7daa4cde,HAS_OBSERVATION
ent_8bdce284571c9481,obs_5053e8ab85f1,HAS_OBSERVATION
ent_8bdce284571c9481,obs_a0ffa5cb61f0,HAS_OBSERVATION
ent_8bef30a29a95c520,obs_ba21a350e830,HAS_OBSERVATION
ent_8c46ddf1775107e9,obs_633a5fbd8dc7,HAS_OBSERVATION
ent_8c4fe19213c435e4,obs_e010818b5cf3,HAS_OBSERVATION
ent_8c4fe19213c435e4,obs_e1b3085b7408,HAS_OBSERVATION
ent_8c5d1c9b4c3c6570,obs_39694f1a0a32,HAS_OBSERVATION
ent_8c5d1c9b4c3c6570,obs_d159c62f11b1,HAS_OBSERVATION
ent_8c62dd3e8a0f1fd8,obs_2355983a80a9,HAS_OBSERVATION
ent_8c62dd3e8a0f1fd8,obs_961709261e75,HAS_OBSERVATION
ent_8c765e91278901c5,obs_091105bf6e4a,HAS_OBSERVATION
ent_8c765e91278901c5,obs_4336f3f0603a,HAS_OBSERVATION
ent_8c765e91278901c5,obs_8ac5d780bfc0,HAS_OBSERVATION
ent_8c765e91278901c5,obs_a95e3dea6dd0,HAS_OBSERVATION
ent_8c9b7caae62fab1f,obs_2da91eca9d7b,HAS_OBSERVATION
ent_8c9b7caae62fab1f,obs_9081569a7905,HAS_OBSERVATION
ent_8c9b7caae62fab1f,obs_cde832ccc87d,HAS_OBSERVATION
ent_8ca6424cf084a5b0,obs_01d3250105ad,HAS_OBSERVATION
ent_8ca6424cf084a5b0,obs_040bb8cf9a5a,HAS_OBSERVATION
ent_8ca6424cf084a5b0,obs_c99f43343d5a,HAS_OBSERVATION
ent_8d358ff88af6df0f,obs_7443ff7759eb,HAS_OBSERVATION
ent_8d358ff88af6df0f,obs_dbf9129aa38a,HAS_OBSERVATION
ent_8d3bb795fdb76c33,obs_623d451cb2c7,HAS_OBSERVATION
ent_8d40efad8f45a9e1,obs_49652e7c6681,HAS_OBSERVATION
ent_8d40efad8f45a9e1,obs_4e54e90cdb0a,HAS_OBSERVATION
ent_8d77fe6030eaeac5,obs_6b7d49c49229,HAS_OBSERVATION
ent_8d77fe6030eaeac5,obs_eee7fb1f72f3,HAS_OBSERVATION
ent_8dce19eb7325e54b,obs_2de61ee83c36,HAS_OBSERVATION
ent_8dce19eb7325e54b,obs_3919d4f26dfe,HAS_OBSERVATION
ent_8de1251640837fa3,obs_2f25615ab3e1,HAS_OBSERVATION
ent_8de1251640837fa3,obs_ec8fa5f69249,HAS_OBSERVATION
ent_8df2ce924bf2378a,obs_77da0c5d551a,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_0b3831f9fd57,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_0f3de905d759,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_26d755816833,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_4c5904dfde51,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_4c7f289837ab,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_596416c3a7dd,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_8be6de530a07,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_91f0933b0d9c,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_92f7bf838961,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_9e6a46374601,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_a19bf4126bef,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_ada16836312a,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_c791a8679635,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_d49ec0475676,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_e1c5a2daf09d,HAS_OBSERVATION
ent_8e2249fcb93a35e2,obs_e30a39ab2619,HAS_OBSERVATION
ent_8e882eace132dec1,obs_420bbc7afabc,HAS_OBSERVATION
ent_8e882eace132dec1,obs_ad16db0f3a71,HAS_OBSERVATION
ent_8eecdd9bbe455a74,obs_054c083fdd9a,HAS_OBSERVATION
ent_8eecdd9bbe455a74,obs_0ad558684251,HAS_OBSERVATION
ent_8eecdd9bbe455a74,obs_178693b180d7,HAS_OBSERVATION
ent_8eecdd9bbe455a74,obs_1e72aea20c43,HAS_OBSERVATION
ent_8eecdd9bbe455a74,obs_be586d671502,HAS_OBSERVATION
ent_8eecdd9bbe455a74,obs_e9c5b24d2a07,HAS_OBSERVATION
ent_900965857ba1acf7,obs_fff1a8d44681,HAS_OBSERVATION
ent_902eba32e46c7b89,obs_c1401b8f9c59,HAS_OBSERVATION
ent_902eba32e46c7b89,obs_ce4fcc6eb9fd,HAS_OBSERVATION
ent_905e11b0844c582f,obs_8c38658dd1ba,HAS_OBSERVATION
ent_90879291621b2d30,obs_06bc2c672257,HAS_OBSERVATION
ent_909c8411210be492,obs_179b5bdc0b62,HAS_OBSERVATION
ent_90b340601e6edee5,obs_f96d7ee6bf7c,HAS_OBSERVATION
ent_90c3f87fb5d4c474,obs_1533dc294f6e,HAS_OBSERVATION
ent_90c3f87fb5d4c474,obs_455fdc746a1c,HAS_OBSERVATION
ent_9117a6cc0f07e96b,obs_5f1dc0487d12,HAS_OBSERVATION
ent_9159e55dfe19b66a,obs_09864c96086d,HAS_OBSERVATION
ent_9159e55dfe19b66a,obs_4a080caa6402,HAS_OBSERVATION
ent_9159e55dfe19b66a,obs_637213a2c171,HAS_OBSERVATION
ent_9159e55dfe19b66a,obs_b7ba06e13689,HAS_OBSERVATION
ent_9159e55dfe19b66a,obs_db9ce95c40cf,HAS_OBSERVATION
ent_9159e55dfe19b66a,obs_e2f0cf1e6a75,HAS_OBSERVATION
ent_919f35841d2b557f,obs_a4a1a22c1044,HAS_OBSERVATION
ent_91a68897f7d8d35b,obs_c317453c4acc,HAS_OBSERVATION
ent_91cc2f2d788938d1,obs_ef9752b93bfe,HAS_OBSERVATION
ent_92421f2c5d83eceb,obs_79c04402ae4b,HAS_OBSERVATION
ent_9268d73462dda481,obs_1fd1d50edba4,HAS_OBSERVATION
ent_9268d73462dda481,obs_5b7de687f617,HAS_OBSERVATION
ent_926ca639b6813026,obs_dc8204cd7c91,HAS_OBSERVATION
ent_926e919b52123d01,obs_37806d9e8203,HAS_OBSERVATION
ent_932bc133cf5727a5,obs_3970625cc8cc,HAS_OBSERVATION
ent_932bc133cf5727a5,obs_f5e03fdaaf4e,HAS_OBSERVATION
ent_9340a3e8473b9a79,obs_b7dec72eac9d,HAS_OBSERVATION
ent_93452cdc0ba8adda,obs_c10858e26938,HAS_OBSERVATION
ent_93452cdc0ba8adda,obs_c46e9a8c5333,HAS_OBSERVATION
ent_9352ab29c45e24a3,obs_8fe0de635e45,HAS_OBSERVATION
ent_936596d9ba39f6f2,obs_e89ee1e67c5f,HAS_OBSERVATION
ent_9417366731dedd49,obs_6f2347972332,HAS_OBSERVATION
ent_94253c59b9d8785a,obs_0143391d30be,HAS_OBSERVATION
ent_94253c59b9d8785a,obs_4dce771bc792,HAS_OBSERVATION
ent_9425949d15c5c53c,obs_112431bc857b,HAS_OBSERVATION
ent_9425949d15c5c53c,obs_294c21f5fa3a,HAS_OBSERVATION
ent_9425949d15c5c53c,obs_7c6a8cb39f4f,HAS_OBSERVATION
ent_9425949d15c5c53c,obs_de7ddaf7e73c,HAS_OBSERVATION
ent_949426fd951ae71a,obs_3d97c4bc1465,HAS_OBSERVATION
ent_949426fd951ae71a,obs_fbea2fac2cf6,HAS_OBSERVATION
ent_949d7391e3039788,obs_d65f62d6024b,HAS_OBSERVATION
ent_94f51cb120d80044,obs_86be638d6beb,HAS_OBSERVATION
ent_94f51cb120d80044,obs_9ec0883feb98,HAS_OBSERVATION
ent_94f51cb120d80044,obs_dd15e9a4b729,HAS_OBSERVATION
ent_9533f51876abd391,obs_1ff062cdf47b,HAS_OBSERVATION
ent_9533f51876abd391,obs_ed770a4eb1e3,HAS_OBSERVATION
ent_957dfb7e9c00bae8,obs_120259146186,HAS_OBSERVATION
ent_957dfb7e9c00bae8,obs_9fe32d249f57,HAS_OBSERVATION
ent_957dfb7e9c00bae8,obs_ec591c324f12,HAS_OBSERVATION
ent_958908a97cbfba24,obs_758609210c07,HAS_OBSERVATION
ent_958908a97cbfba24,obs_81c62c7b09f8,HAS_OBSERVATION
ent_958908a97cbfba24,obs_8a7f5fc3ce7c,HAS_OBSERVATION
ent_958908a97cbfba24,obs_8a8d5c89e4e5,HAS_OBSERVATION
ent_959a3fdb1aa453cb,obs_d493fcc9d6da,HAS_OBSERVATION
ent_959a3fdb1aa453cb,obs_fdf6dab0a06b,HAS_OBSERVATION
ent_95baa87200810cb5,obs_4abc7ded5d33,HAS_OBSERVATION
ent_95baa87200810cb5,obs_67b6d87de9e8,HAS_OBSERVATION
ent_95baa87200810cb5,obs_71c1a57914aa,HAS_OBSERVATION
ent_95bcf40454028e53,obs_26466c0d4c31,HAS_OBSERVATION
ent_95bcf40454028e53,obs_923d617efb37,HAS_OBSERVATION
ent_95bcf40454028e53,obs_d54f5bf4faf0,HAS_OBSERVATION
ent_96684fb4fd7f0173,obs_7cd04268ffd2,HAS_OBSERVATION
ent_9681c5af6fd72c02,obs_1629630f10fe,HAS_OBSERVATION
ent_9681c5af6fd72c02,obs_5a9b6a33eccd,HAS_OBSERVATION
ent_9681c5af6fd72c02,obs_996d9bf930ae,HAS_OBSERVATION
ent_969244f4c0f26ca4,obs_30bf69610756,HAS_OBSERVATION
ent_969ca5f8251709f0,obs_1b4b10bba211,HAS_OBSERVATION
ent_969ca5f8251709f0,obs_56c547c1a146,HAS_OBSERVATION
ent_969ca5f8251709f0,obs_ed65721d1ea5,HAS_OBSERVATION
ent_96caa4d5010a6d64,obs_f76228e47a47,HAS_OBSERVATION
ent_96ed039572579fbe,obs_dce7096d3c8f,HAS_OBSERVATION
ent_971e855d01e0bf29,obs_07eba554f35c,HAS_OBSERVATION
ent_971e855d01e0bf29,obs_5c4bbcba67d5,HAS_OBSERVATION
ent_971e855d01e0bf29,obs_d7271b5a2f14,HAS_OBSERVATION
ent_974b0c462bf6ec1d,obs_002ae7003e32,HAS_OBSERVATION
ent_974b0c462bf6ec1d,obs_c103368dea05,HAS_OBSERVATION
ent_9758de461c0f8ea6,obs_6ce2a913a019,HAS_OBSERVATION
ent_9758de461c0f8ea6,obs_c5416fffb380,HAS_OBSERVATION
ent_97be9b5d2b9f4dbd,obs_f328b9e83744,HAS_OBSERVATION
ent_97c7077e39f59056,obs_2bdaaa76ede3,HAS_OBSERVATION
ent_97f5ac7fa4c10142,obs_8f88c49cc6e0,HAS_OBSERVATION
ent_98242a400c669f90,obs_0d164c5bcd5c,HAS_OBSERVATION
ent_98242a400c669f90,obs_b4d058df6fda,HAS_OBSERVATION
ent_986f9f0e01637b31,obs_1ec97ba641b6,HAS_OBSERVATION
ent_986f9f0e01637b31,obs_5a1e28411a4c,HAS_OBSERVATION
ent_986f9f0e01637b31,obs_e53f848c0bcb,HAS_OBSERVATION
ent_98ba8d06d210a832,obs_38fef6c45eee,HAS_OBSERVATION
ent_98ba8d06d210a832,obs_d4c84ed1c91d,HAS_OBSERVATION
ent_98f5b83ab0654018,obs_1ebe9a328309,HAS_OBSERVATION
ent_98f5b83ab0654018,obs_d07b0b0dfcaf,HAS_OBSERVATION
ent_990fa44e1dbeebae,obs_216c436fd557,HAS_OBSERVATION
ent_990fa44e1dbeebae,obs_6c9e4b5e624f,HAS_OBSERVATION
ent_996346d0400138f7,obs_8601cc5fb0e0,HAS_OBSERVATION
ent_996dc4f67ff5725e,obs_eeac0c5a89aa,HAS_OBSERVATION
ent_9977be4940fe8710,obs_8a89a22a4a8a,HAS_OBSERVATION
ent_9977be4940fe8710,obs_a328bc1a73d2,HAS_OBSERVATION
ent_998c058ce3cfeb7b,obs_3fdb1f3bfabd,HAS_OBSERVATION
ent_998c058ce3cfeb7b,obs_b86ed3f187b7,HAS_OBSERVATION
ent_998c058ce3cfeb7b,obs_d0ed98ab2688,HAS_OBSERVATION
ent_999e7b949b94e688,obs_b89f63bf35f6,HAS_OBSERVATION
ent_99ada9241a2efe15,obs_9d7515ed128c,HAS_OBSERVATION
ent_99ada9241a2efe15,obs_b073be78992d,HAS_OBSERVATION
ent_9a46f80d26d6cce0,obs_0f608daefec2,HAS_OBSERVATION
ent_9a46f80d26d6cce0,obs_3a69a9ad058a,HAS_OBSERVATION
ent_9a46f80d26d6cce0,obs_4f953bfe5c56,HAS_OBSERVATION
ent_9a46f80d26d6cce0,obs_8c2637b8cb1a,HAS_OBSERVATION
ent_9a46f80d26d6cce0,obs_cedd70547786,HAS_OBSERVATION
ent_9aaee086cd31064b,obs_0e56b4caf3f3,HAS_OBSERVATION
ent_9ac708d4288e95c8,obs_6a376f69ae83,HAS_OBSERVATION
ent_9ac708d4288e95c8,obs_b8bc76bc1e60,HAS_OBSERVATION
ent_9ae0ac8de931de75,obs_2bdf7cf14ab6,HAS_OBSERVATION
ent_9ae0ac8de931de75,obs_5eb2ceb4db9a,HAS_OBSERVATION
ent_9ae0ac8de931de75,obs_bf6eecab33b8,HAS_OBSERVATION
ent_9ae0ac8de931de75,obs_f110611f27f6,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_05f4eacc694e,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_07c199d08dd2,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_16307d9c4481,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_1831147d7b19,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_2622eb40256a,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_2706046c7ded,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_27d9910bc2fe,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_325ed463cbab,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_33d6242d3e91,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_4d0b097eb6c4,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_5035bf5dfd54,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_51ab6f8f32fa,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_51cada7b92cb,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_5acf24c063d6,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_61396d2e30f4,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_619c74db0232,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_6535bcaa92a9,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_66d00612a90e,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_6ea509ae09f9,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_6f0c3c5872db,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_8bcebe3a4712,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_8ff4ee6f9a4b,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_9164613a6aa3,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_987065bcb8d1,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_9ad2a46b7760,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_9de5b94e71b3,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_a29905eec804,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_a3adeff88dd8,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_ae4c0e083a68,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_b0eacc002ffa,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_c4fec143ac82,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_cea721960017,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_d682d8cb518c,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_e24a409586e9,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_e37749891156,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_e8e5efca3261,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_ed6e040464b4,HAS_OBSERVATION
ent_9b771f820f5acbd2,obs_fcfa6299bae9,HAS_OBSERVATION
ent_9c0172903ad5df7c,obs_5699cf18acab,HAS_OBSERVATION
ent_9c148b024705c935,obs_1aa9c6d525c2,HAS_OBSERVATION
ent_9c148b024705c935,obs_1ee55902059d,HAS_OBSERVATION
ent_9c148b024705c935,obs_354551e34201,HAS_OBSERVATION
ent_9c148b024705c935,obs_832658029752,HAS_OBSERVATION
ent_9c2bb913fe1acd71,obs_d65a9305be60,HAS_OBSERVATION
ent_9c2bb913fe1acd71,obs_f406107b5f7d,HAS_OBSERVATION
ent_9c2f13935e78d6ec,obs_38afe38b049e,HAS_OBSERVATION
ent_9c2f13935e78d6ec,obs_4c8f0461edae,HAS_OBSERVATION
ent_9c2f13935e78d6ec,obs_5d595b112484,HAS_OBSERVATION
ent_9c2f13935e78d6ec,obs_80a7ee58c3f5,HAS_OBSERVATION
ent_9c2f13935e78d6ec,obs_ed14cc8aa96f,HAS_OBSERVATION
ent_9cb657cd9c058402,obs_0d7a5555e3ed,HAS_OBSERVATION
ent_9cb657cd9c058402,obs_490ff733d6fb,HAS_OBSERVATION
ent_9cb657cd9c058402,obs_5da8eb7e4af4,HAS_OBSERVATION
ent_9cb657cd9c058402,obs_6bf13eef69d4,HAS_OBSERVATION
ent_9cb657cd9c058402,obs_76c6538bf1d8,HAS_OBSERVATION
ent_9cb657cd9c058402,obs_b7a089158b66,HAS_OBSERVATION
ent_9cb657cd9c058402,obs_bd8fceee86dd,HAS_OBSERVATION
ent_9cb6d8997e059705,obs_2e97edd0566e,HAS_OBSERVATION
ent_9cb6d8997e059705,obs_8ceb7d20eb24,HAS_OBSERVATION
ent_9cb6d8997e059705,obs_e68d8a1550d1,HAS_OBSERVATION
ent_9d4d280313285300,obs_0c167b07f9da,HAS_OBSERVATION
ent_9d922c29bcc128ea,obs_f2c74d4227dc,HAS_OBSERVATION
ent_9dc58d069377019a,obs_a442c69192ed,HAS_OBSERVATION
ent_9e62c5af4a549b46,obs_29ceb96d1a27,HAS_OBSERVATION
ent_9ea968d45f08c450,obs_81a996571424,HAS_OBSERVATION
ent_9ea99d0d00ba058c,obs_134ff4e38465,HAS_OBSERVATION
ent_9ea99d0d00ba058c,obs_da895b2e5980,HAS_OBSERVATION
ent_9eac80d2a89fd6b4,obs_565036145e0a,HAS_OBSERVATION
ent_9eac80d2a89fd6b4,obs_58a55715b8f2,HAS_OBSERVATION
ent_9f4e6a19f3f8b33c,obs_535466925c84,HAS_OBSERVATION
ent_9f4e6a19f3f8b33c,obs_7adde8bc126c,HAS_OBSERVATION
ent_9f7863635bd0af62,obs_40c9a6d3a44d,HAS_OBSERVATION
ent_9f7863635bd0af62,obs_652937cd3a47,HAS_OBSERVATION
ent_9f7863635bd0af62,obs_e2efeda65ceb,HAS_OBSERVATION
ent_9fa3689d40781691,obs_58640521b8bb,HAS_OBSERVATION
ent_9fa3689d40781691,obs_7d147218be94,HAS_OBSERVATION
ent_9fa3689d40781691,obs_9143f2d0f07b,HAS_OBSERVATION
ent_9fb263cf15cc0412,obs_ebd30fb09277,HAS_OBSERVATION
ent_9fcd8f9469bdf1e6,obs_4f73d100cd54,HAS_OBSERVATION
ent_9fef5a1a061c4830,obs_b5ea7d190551,HAS_OBSERVATION
ent_a1257dfb23571899,obs_0ac5ed07e071,HAS_OBSERVATION
ent_a1257dfb23571899,obs_2a8d40738f6d,HAS_OBSERVATION
ent_a1473460fd2114bd,obs_091516e35629,HAS_OBSERVATION
ent_a1473460fd2114bd,obs_0ac11f1c508d,HAS_OBSERVATION
ent_a1473460fd2114bd,obs_42e7a8e1bc98,HAS_OBSERVATION
ent_a1473460fd2114bd,obs_900e3d338d15,HAS_OBSERVATION
ent_a1473460fd2114bd,obs_aae65fd29b01,HAS_OBSERVATION
ent_a1473460fd2114bd,obs_aebfe25d1ef4,HAS_OBSERVATION
ent_a1473460fd2114bd,obs_ba7ed3ae8521,HAS_OBSERVATION
ent_a154077152563a30,obs_2e7161eaec85,HAS_OBSERVATION
ent_a154077152563a30,obs_d65d0f417442,HAS_OBSERVATION
ent_a1c4d87e1a6672c4,obs_13f656ddf7c1,HAS_OBSERVATION
ent_a1c4d87e1a6672c4,obs_4b8a02762b7a,HAS_OBSERVATION
ent_a1c4d87e1a6672c4,obs_938c51aa4f5f,HAS_OBSERVATION
ent_a1d8984795ae10b8,obs_2dc47b83d5aa,HAS_OBSERVATION
ent_a1e4f0354c344753,obs_1c8334abab95,HAS_OBSERVATION
ent_a1e4f0354c344753,obs_7f9f4cba818d,HAS_OBSERVATION
ent_a222bf8b8de5da0c,obs_33abcb9d80b4,HAS_OBSERVATION
ent_a267184f199a3c36,obs_bbd408cd7ab4,HAS_OBSERVATION
ent_a267184f199a3c36,obs_f62de9716337,HAS_OBSERVATION
ent_a283b889b8c88bab,obs_08c4785ab459,HAS_OBSERVATION
ent_a283b889b8c88bab,obs_c780c356e869,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_35be5d883934,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_3a553b537c11,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_53dc0aa7a97b,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_5be13c640e08,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_5d65deda7624,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_5f3d877b8dfc,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_649b0ad4fab2,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_73c78ec9c2ba,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_9cb268003fcf,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_ba679678cf14,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_baffea6678fb,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_d491375315f3,HAS_OBSERVATION
ent_a385d3fce78c2bae,obs_f5e1f63252d5,HAS_OBSERVATION
ent_a3dc437cb3ee92f9,obs_05713a54b02a,HAS_OBSERVATION
ent_a3dc437cb3ee92f9,obs_54ada2357e7f,HAS_OBSERVATION
ent_a3dc437cb3ee92f9,obs_a48f6e16b43c,HAS_OBSERVATION
ent_a45b2c28b55a7925,obs_089dadd089f9,HAS_OBSERVATION
ent_a45b2c28b55a7925,obs_ac7f5b8420c5,HAS_OBSERVATION
ent_a45b2c28b55a7925,obs_c50f7699862a,HAS_OBSERVATION
ent_a45b2c28b55a7925,obs_ff24ccd3f311,HAS_OBSERVATION
ent_a46cc381767ac27b,obs_de05a0f2a81a,HAS_OBSERVATION
ent_a4bae4ab9efc8668,obs_28e03d331686,HAS_OBSERVATION
ent_a4bae4ab9efc8668,obs_63528b1004fb,HAS_OBSERVATION
ent_a4efb7c68736dd25,obs_b5e6166169ee,HAS_OBSERVATION
ent_a4f0724fb121ea75,obs_1adfd0610eb9,HAS_OBSERVATION
ent_a4f0724fb121ea75,obs_6a7cd2351541,HAS_OBSERVATION
ent_a507797ea782eacd,obs_a77096ca4a44,HAS_OBSERVATION
ent_a5f77f1284460a68,obs_2886ed7b4537,HAS_OBSERVATION
ent_a5f77f1284460a68,obs_32e1a7dacd24,HAS_OBSERVATION
ent_a5f77f1284460a68,obs_3d9faf99e646,HAS_OBSERVATION
ent_a64e854fcecb2d7e,obs_884cac3390d4,HAS_OBSERVATION
ent_a64e854fcecb2d7e,obs_92a1529c68b7,HAS_OBSERVATION
ent_a6c197cc12541491,obs_04ce4c2ece78,HAS_OBSERVATION
ent_a6c197cc12541491,obs_e17b9490ff1a,HAS_OBSERVATION
ent_a6d787838d7c5ef1,obs_24daf1adfe96,HAS_OBSERVATION
ent_a6d787838d7c5ef1,obs_9e9900a7b33b,HAS_OBSERVATION
ent_a70e343c028828b5,obs_268616fde58f,HAS_OBSERVATION
ent_a70e343c028828b5,obs_2b13422cb2be,HAS_OBSERVATION
ent_a70e343c028828b5,obs_2dfdd1af3f85,HAS_OBSERVATION
ent_a70e343c028828b5,obs_5ea7bff43058,HAS_OBSERVATION
