observation_id,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_523d6bd0477a,与 重要回路 存在 影响 关系,relation_projection,relation,,,影响,ent_ddbeddab65cd8e1c,重要回路,outgoing,[381],381
obs_52563e0f411f,与 配电板 存在 针对 关系,relation_projection,relation,,,针对,ent_d22a0f3085f8cee1,配电板,outgoing,[365],365
obs_5257d205fd86,被 接地电阻验证 以 针对 关系连接,relation_projection,relation,,,针对,ent_a6cf24867adcbe28,接地电阻验证,incoming,[381],381
obs_527172cce80d,被 年度维护计划 以 引用 关系连接,relation_projection,relation,,,引用,ent_82fb25af56f5fedd,年度维护计划,incoming,[363],363
obs_52734e2feb40,与 后续维护困难 存在 导致 关系,relation_projection,relation,,,导致,ent_ff1a0c165470148b,后续维护困难,outgoing,[384],384
obs_52e7cd8d945f,被 在线监测 以 监测 关系连接,relation_projection,relation,,,监测,ent_3e07ca1863171667,在线监测,incoming,[384],384
obs_532c99dcc089,与 单相启动问题 存在 导致 关系,relation_projection,relation,,,导致,ent_9a6961d174bf319d,单相启动问题,outgoing,[366],366
obs_5398ea922291,被 定力矩紧固 以 预防 关系连接,relation_projection,relation,,,预防,ent_6466fda0b30ae9f4,定力矩紧固,incoming,[370],370
obs_53df1d8f37e5,被 发电机维护 以 针对 关系连接,relation_projection,relation,,,针对,ent_1a5c0a02dfb176f3,发电机维护,incoming,[365],365
obs_540108e12e11,与 空调 存在 针对 关系,relation_projection,relation,,,针对,ent_692e14a5d15be12a,空调,outgoing,[374],374
obs_55136d64ca9a,与 设备温升 存在 诊断指标 关系,relation_projection,relation,,,诊断指标,ent_6e1bd4c1b79f2dd8,设备温升,outgoing,[365],365
obs_552bed2d59ac,被 电网过载 以 影响 关系连接,relation_projection,relation,,,影响,ent_c442a6ad9b8c0b2a,电网过载,incoming,[367],367
obs_5568b7868223,被 日常巡检 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_55bd4d802bd2,标准：相比环境温度小于 30℃,attribute,entity_attribute,标准,相比环境温度小于 30℃,,,,,[378],378
obs_560f84549f5b,与 蓄电池 存在 针对 关系,relation_projection,relation,,,针对,ent_dbf9ce2d2f3458e3,蓄电池,outgoing,[379],379
obs_5681bc9e8f76,被 废气脱硫监控 以 针对 关系连接,relation_projection,relation,,,针对,ent_a80a28a759d43384,废气脱硫监控,incoming,[372],372
obs_56cfc3314fd6,被 正确佩戴个人防护装备 (PPE 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_69b194bff157056c,正确佩戴个人防护装备 (PPE,incoming,[368],368
obs_571ad9f00af4,被 浮球卡滞 以 导致 关系连接,relation_projection,relation,,,导致,ent_0016dfde619b1206,浮球卡滞,incoming,[382],382
obs_572f9e0e67f4,与 液位信号跳变 存在 导致 关系,relation_projection,relation,,,导致,ent_d81d42eff45dc9b5,液位信号跳变,outgoing,[382],382
obs_579b34eaceb9,被 发电机维护 以 针对 关系连接,relation_projection,relation,,,针对,ent_1a5c0a02dfb176f3,发电机维护,incoming,[365],365
obs_57d28ef845d0,被 定期检查 以 针对 关系连接,relation_projection,relation,,,针对,ent_f2575873f04226fb,定期检查,incoming,[382],382
obs_57e06fef7793,被 日常巡检 以 预防 关系连接,relation_projection,relation,,,预防,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_584bab14b2a9,被 电机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_b7fa8b1fa9404597,电机员,incoming,[377],377
obs_588e9a22f5b9,与 记录 存在 执行 关系,relation_projection,relation,,,执行,ent_9707ac4e5c4cedd1,记录,outgoing,[360],360
obs_58dd7f2ec23d,被 技术人员 以 执行 关系连接,relation_projection,relation,,,执行,ent_f1090e301a3794e9,技术人员,incoming,[370],370
obs_59262b83c56c,与 模块掉线 存在 导致 关系,relation_projection,relation,,,导致,ent_88f7201aa78d2b83,模块掉线,outgoing,[382],382
obs_5982395157c6,被 年度维护计划 以 引用 关系连接,relation_projection,relation,,,引用,ent_82fb25af56f5fedd,年度维护计划,incoming,[363],363
obs_5a31c15ed801,被 管束抽芯 以 针对 关系连接,relation_projection,relation,,,针对,ent_16bfb4416b7ff844,管束抽芯,incoming,[370],370
obs_5a57eb059245,与 设备运行与维修档案 存在 形成 关系,relation_projection,relation,,,形成,ent_1ba614a4ded894cc,设备运行与维修档案,outgoing,[370],370
obs_5a89e0e06bc6,与 压力下降 存在 预防 关系,relation_projection,relation,,,预防,ent_e471c6d1b537b9f0,压力下降,outgoing,[370],370
obs_5a8f766b2ce0,与 船舶中央冷却水系统 存在 供电 关系,relation_projection,relation,,,供电,ent_b08c00ec4fef04df,船舶中央冷却水系统,outgoing,[376],376
obs_5aa56933dead,与 船级社规范 存在 符合 关系,relation_projection,relation,,,符合,ent_6e12c3729ca3f74d,船级社规范,outgoing,[376],376
obs_5aa876c118b7,英文名：Governor,attribute,entity_attribute,英文名,Governor,,,,,[375],375
obs_5b01c1f3483d,被 绝缘 以 预防 关系连接,relation_projection,relation,,,预防,ent_ad6c1c4b4b0326ad,绝缘,incoming,[384],384
obs_5b21e0a1eae0,被 主配电板 以 供电 关系连接,relation_projection,relation,,,供电,ent_245d02b68a186b1f,主配电板,incoming,[361],361
obs_5bced33e886f,中文名：电力管理系统,attribute,entity_attribute,中文名,电力管理系统,,,,,"[373, 374]",373|374
obs_5bd1ac68ee1c,与 低级绝缘设备 存在 诊断指标 关系,relation_projection,relation,,,诊断指标,ent_aafa1c5b29fe7b0e,低级绝缘设备,outgoing,[366],366
obs_5c16b19b224f,被 维修后接线标识缺失 以 导致 关系连接,relation_projection,relation,,,导致,ent_4d7fdf5ea40242e0,维修后接线标识缺失,incoming,[384],384
obs_5c3a44756237,被 PMS 自动同步 以 针对 关系连接,relation_projection,relation,,,针对,ent_2a56d8ce587de942,PMS 自动同步,incoming,[376],376
obs_5c492bd67897,与 备用发电机 存在 供电 关系,relation_projection,relation,,,供电,ent_9c5d3aac9bf74fa3,备用发电机,outgoing,[375],375
obs_5cb90dcd525b,被 接触不良 以 导致 关系连接,relation_projection,relation,,,导致,ent_33ea48dda6fb390c,接触不良,incoming,[367],367
obs_5cfd92849f37,被 短路 以 影响 关系连接,relation_projection,relation,,,影响,ent_3ea396dcf80035a0,短路,incoming,[365],365
obs_5d46e3eec1e1,与 蓄电池组 存在 针对 关系,relation_projection,relation,,,针对,ent_896f0b3d2db47ea0,蓄电池组,outgoing,[363],363
obs_5d8ba8d97d42,被 使用合格验电器确认无电 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_4c692f8d806fcf91,使用合格验电器确认无电,incoming,[368],368
obs_5de19a3fd348,与 容量下降 存在 导致 关系,relation_projection,relation,,,导致,ent_25a8def7e197218f,容量下降,outgoing,[379],379
obs_5dfb752f1afa,被 电机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_b7fa8b1fa9404597,电机员,incoming,[362],362
obs_5e0d7779e86b,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_5e4252fe73e5,与 电源装置 存在 供电 关系,relation_projection,relation,,,供电,ent_0eb2fd5e52867fda,电源装置,outgoing,[361],361
obs_5e53e8697d84,与 主配电板 存在 针对 关系,relation_projection,relation,,,针对,ent_245d02b68a186b1f,主配电板,outgoing,[364],364
obs_5e6acea06684,被 听觉诊断 以 针对 关系连接,relation_projection,relation,,,针对,ent_c1ca15109d3629a6,听觉诊断,incoming,[366],366
obs_5e89d4690164,被 甲板机械 以 供电 关系连接,relation_projection,relation,,,供电,ent_8d36f2ad6d19dbce,甲板机械,incoming,[371],371
obs_5ec5e06552cc,被 设备健康评估 以 监测 关系连接,relation_projection,relation,,,监测,ent_664fecfbf5470373,设备健康评估,incoming,[372],372
obs_5ed781d5d24e,与 绝缘监察继电器 存在 监测 关系,relation_projection,relation,,,监测,ent_a6228cf00303c32c,绝缘监察继电器,outgoing,[364],364
obs_5f1a5a7c1d9a,与 重复故障 存在 预防 关系,relation_projection,relation,,,预防,ent_64d263e9c128117e,重复故障,outgoing,[384],384
obs_5f39d4f02937,被 屏蔽接地不良 以 导致 关系连接,relation_projection,relation,,,导致,ent_087922806c82792b,屏蔽接地不良,incoming,[382],382
obs_5f4a381d377e,与 监控装置 存在 针对 关系,relation_projection,relation,,,针对,ent_62143a35a5301b5e,监控装置,outgoing,[365],365
obs_5f728d615fda,与 灭弧罩 存在 针对 关系,relation_projection,relation,,,针对,ent_8c709247c80964d8,灭弧罩,outgoing,[378],378
obs_5fd75d2bfc82,与 压载水处理系统 存在 针对 关系,relation_projection,relation,,,针对,ent_0c55bf55c80acb07,压载水处理系统,outgoing,[372],372
obs_6018f2936673,与 复杂故障处理 存在 处理 关系,relation_projection,relation,,,处理,ent_8dfbb37866086757,复杂故障处理,outgoing,[384],384
obs_60bec5a1f627,与 抽芯机 存在 针对 关系,relation_projection,relation,,,针对,ent_57f199c18ba5649d,抽芯机,outgoing,[370],370
obs_60d819241637,被 励磁线圈擦伤 以 导致 关系连接,relation_projection,relation,,,导致,ent_ec5d84f5bab9c23c,励磁线圈擦伤,incoming,[367],367
obs_6163516b8c18,与 绝缘层破损部位 存在 针对 关系,relation_projection,relation,,,针对,ent_1f364ab7737f11f1,绝缘层破损部位,outgoing,[381],381
obs_616a0063ca68,与 照明电网 存在 供电 关系,relation_projection,relation,,,供电,ent_0aeabe75c5a172e1,照明电网,outgoing,[361],361
obs_618e5766c5e5,与 电能质量 存在 监测 关系,relation_projection,relation,,,监测,ent_c9db017117a7d0bd,电能质量,outgoing,[384],384
obs_61a425ca89d8,被 舱底泵 以 供电 关系连接,relation_projection,relation,,,供电,ent_abab8e0a91dd32a6,舱底泵,incoming,[371],371
obs_61c70715fcfa,被 接地点锈蚀 以 导致 关系连接,relation_projection,relation,,,导致,ent_1690d06ff4f8cec6,接地点锈蚀,incoming,[381],381
obs_629fb53702a3,与 I/O 指示灯 存在 针对 关系,relation_projection,relation,,,针对,ent_714752dc5b84b7d7,I/O 指示灯,outgoing,[382],382
obs_62db39c43aa5,被 拆卸与清洗 以 针对 关系连接,relation_projection,relation,,,针对,ent_889d667647fca4d3,拆卸与清洗,incoming,[370],370
obs_631879a37f9c,被 盐雾侵蚀 以 导致 关系连接,relation_projection,relation,,,导致,ent_089e4ebe536ef9a9,盐雾侵蚀,incoming,[381],381
obs_631a3da729ce,与 国内航行海船检验规则 (2025 存在 引用 关系,relation_projection,relation,,,引用,ent_6a7c0ddb8ae18bf9,国内航行海船检验规则 (2025,outgoing,[360],360
obs_634c6c9347d6,被 技术人员 以 执行 关系连接,relation_projection,relation,,,执行,ent_f1090e301a3794e9,技术人员,incoming,[370],370
obs_63506ae46241,被 润滑油脂不足 以 导致 关系连接,relation_projection,relation,,,导致,ent_bc8e9c2e9006328a,润滑油脂不足,incoming,[366],366
obs_6418c155ee0c,与 管束 存在 针对 关系,relation_projection,relation,,,针对,ent_72c83a81c5217b49,管束,outgoing,[370],370
obs_6427bb4579ff,与 PMS 逻辑死锁 存在 处理 关系,relation_projection,relation,,,处理,ent_95e07fcee872b49e,PMS 逻辑死锁,outgoing,[378],378
obs_647c9dd2f926,与 发电机 存在 供电 关系,relation_projection,relation,,,供电,ent_7bda816b710c1e96,发电机,outgoing,[377],377
obs_652228ebf152,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_654e795271d3,被 待并电机 以 供电 关系连接,relation_projection,relation,,,供电,ent_3eb23c3bed219bdc,待并电机,incoming,[374],374
obs_6572f4afe22a,被 磁性减弱 以 导致 关系连接,relation_projection,relation,,,导致,ent_2a893f223ad334ab,磁性减弱,incoming,[382],382
obs_65a26b1192d5,与 工作许可（PTW-Permit toWork 存在 执行 关系,relation_projection,relation,,,执行,ent_507d440bf44a9827,工作许可（PTW-Permit toWork,outgoing,[377],377
obs_65d1ab9e4d1c,被 同步检测装置 以 监测 关系连接,relation_projection,relation,,,监测,ent_8c7da409eb086c7b,同步检测装置,incoming,[375],375
obs_661621154d02,与 管束抽芯 存在 执行 关系,relation_projection,relation,,,执行,ent_16bfb4416b7ff844,管束抽芯,outgoing,[370],370
obs_6667f4bc3640,被 稳压检查 以 针对 关系连接,relation_projection,relation,,,针对,ent_8a24e9ec50f00b8f,稳压检查,incoming,[382],382
obs_669f927d56b6,与 接线盒紧固情况 存在 监测 关系,relation_projection,relation,,,监测,ent_7ed9c0a163f632ca,接线盒紧固情况,outgoing,[363],363
obs_66b0966e6dbd,被 应急电源系统测试 以 针对 关系连接,relation_projection,relation,,,针对,ent_1b5b966849ee6e66,应急电源系统测试,incoming,[365],365
obs_66b29422cba6,被 应急发电机 以 供电 关系连接,relation_projection,relation,,,供电,ent_0874b0c182e6b791,应急发电机,incoming,[369],369
obs_66c342099829,被 模块替换 以 处理 关系连接,relation_projection,relation,,,处理,ent_b974c67cd1ea24c7,模块替换,incoming,[382],382
obs_66fdd4cac1f8,与 绝缘层破损 存在 监测 关系,relation_projection,relation,,,监测,ent_2a361253d37cac6c,绝缘层破损,outgoing,[363],363
obs_67843593124e,与 电气系统维护 存在 监督 关系,relation_projection,relation,,,监督,ent_d3955ecb237b2ebf,电气系统维护,outgoing,[360],360
obs_685241e8c73f,被 主配电板维护 以 针对 关系连接,relation_projection,relation,,,针对,ent_10be16dd4b74c7c5,主配电板维护,incoming,[364],364
obs_6871c56fe12d,被 导体松动 以 导致 关系连接,relation_projection,relation,,,导致,ent_9441205b5ab7cab7,导体松动,incoming,[381],381
obs_68a4602cd9c5,与 记录 存在 执行 关系,relation_projection,relation,,,执行,ent_9707ac4e5c4cedd1,记录,outgoing,[360],360
obs_68b5378eefeb,与 辅助机械 存在 供电 关系,relation_projection,relation,,,供电,ent_602434e3d6f1f5ca,辅助机械,outgoing,[361],361
obs_68d4015297d4,与 局部过热 存在 导致 关系,relation_projection,relation,,,导致,ent_54b7a158611f1c8b,局部过热,outgoing,[364],364
obs_68f2a2942477,被 触点接触不良 以 导致 关系连接,relation_projection,relation,,,导致,ent_1fc8644b62ebedb0,触点接触不良,incoming,[383],383
obs_691d1c7b06d7,被 过载 以 诊断指标 关系连接,relation_projection,relation,,,诊断指标,ent_e67531cdc9c207eb,过载,incoming,[365],365
obs_69208d21cbae,与 机舱设备 存在 针对 关系,relation_projection,relation,,,针对,ent_e36c25b3cf9e1ef0,机舱设备,outgoing,[360],360
obs_6930327a7eda,与 冷态绝缘电阻 存在 监测 关系,relation_projection,relation,,,监测,ent_792b86647889a399,冷态绝缘电阻,outgoing,[365],365
obs_6942986d2ba7,与 轴承异常磨损 存在 导致 关系,relation_projection,relation,,,导致,ent_a480819658aaef9a,轴承异常磨损,outgoing,[378],378
obs_697745f3137d,与 日常巡检 存在 执行 关系,relation_projection,relation,,,执行,ent_d1b3e9e35bfbcdc4,日常巡检,outgoing,[363],363
obs_697f98ab1478,与 船舶电气系统 存在 影响 关系,relation_projection,relation,,,影响,ent_c627225a0db026b2,船舶电气系统,outgoing,[367],367
obs_698bf795999f,被 紧固螺栓 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_5ebf206e9438842a,紧固螺栓,incoming,[378],378
obs_699882250a21,与 局部过热 存在 导致 关系,relation_projection,relation,,,导致,ent_54b7a158611f1c8b,局部过热,outgoing,[381],381
obs_6999860b1f7c,与 碳减排标准 存在 符合 关系,relation_projection,relation,,,符合,ent_4e3aefd701747908,碳减排标准,outgoing,[372],372
obs_69a70613bfc0,被 清洁 以 处理 关系连接,relation_projection,relation,,,处理,ent_8f0fcd1323a5088c,清洁,incoming,[377],377
obs_6a03f73b248b,被 接触电阻增大 以 导致 关系连接,relation_projection,relation,,,导致,ent_2bb7445443204a2b,接触电阻增大,incoming,[379],379
obs_6a3d454cd15d,与 电流 存在 监测 关系,relation_projection,relation,,,监测,ent_2d1c210dd512ea5a,电流,outgoing,[370],370
obs_6ac04222389b,被 程序逻辑异常 以 影响 关系连接,relation_projection,relation,,,影响,ent_22d27e0c7150046f,程序逻辑异常,incoming,[382],382
obs_6af5ca4d9a04,与 主电网 存在 针对 关系,relation_projection,relation,,,针对,ent_4e5b6360b56c9bae,主电网,outgoing,[365],365
obs_6af74914cd61,与 电气管理制度 存在 审批 关系,relation_projection,relation,,,审批,ent_d048798c545c2755,电气管理制度,outgoing,[362],362
obs_6b29555eed75,与 断路器 存在 针对 关系,relation_projection,relation,,,针对,ent_eeb04b5eaa8d3f39,断路器,outgoing,[377],377
obs_6b2f536088f3,与 船舶电力系统 存在 供电 关系,relation_projection,relation,,,供电,ent_10991af01325c6f0,船舶电力系统,outgoing,[371],371
obs_6b3b55d2279b,被 值班轮机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_e3eba65c2a21eec2,值班轮机员,incoming,[360],360
obs_6bf3fc16a5d9,与 绝缘电阻下降 存在 导致 关系,relation_projection,relation,,,导致,ent_92e713b3cc08d362,绝缘电阻下降,outgoing,[381],381
obs_6c08d2dc9548,与 绝缘 存在 监测 关系,relation_projection,relation,,,监测,ent_ff38c49be5ebd40b,绝缘,outgoing,[384],384
obs_6c0b59e40bad,被 设备管理人员 以 针对 关系连接,relation_projection,relation,,,针对,ent_57abfd43208fb62d,设备管理人员,incoming,[369],369
obs_6c4cb571625c,与 高压清洗 存在 执行 关系,relation_projection,relation,,,执行,ent_852df0d2f0e5c31f,高压清洗,outgoing,[370],370
obs_6c51b13b44c9,与 接地不良 存在 导致 关系,relation_projection,relation,,,导致,ent_07459523baec85a6,接地不良,outgoing,[381],381
obs_6c5a8a926a66,被 电机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_b7fa8b1fa9404597,电机员,incoming,[360],360
obs_6c5e1487f519,全称：Energy Efficiency Design Index,attribute,entity_attribute,全称,Energy Efficiency Design Index,,,,,[373],373
obs_6c9188e6b6a5,被 变频器 以 供电 关系连接,relation_projection,relation,,,供电,ent_9f9e1162d1289203,变频器,incoming,[375],375
obs_6ceabe72e8ad,被 接线松动 以 导致 关系连接,relation_projection,relation,,,导致,ent_f82352432ff9a021,接线松动,incoming,[382],382
obs_6d473b7428ce,与 励磁电流 存在 监测 关系,relation_projection,relation,,,监测,ent_c00b8bcedd4f2635,励磁电流,outgoing,[375],375
obs_6d6bbcf0f156,被 线圈烧毁 以 导致 关系连接,relation_projection,relation,,,导致,ent_01cb9d63b82bdbaa,线圈烧毁,incoming,[383],383
obs_6dee39f25557,与 电缆护套破损 存在 导致 关系,relation_projection,relation,,,导致,ent_129bcfe1eaeb94f3,电缆护套破损,outgoing,[381],381
obs_6e141bc2d837,被 巡检 以 针对 关系连接,relation_projection,relation,,,针对,ent_0e6eb515aa87eaaf,巡检,incoming,[360],360
obs_6e40f47bfffd,被 锂电池动力船 以 供电 关系连接,relation_projection,relation,,,供电,ent_72b2bc9f00ffa74b,锂电池动力船,incoming,[372],372
obs_6fb70d059578,与 直流系统 存在 针对 关系,relation_projection,relation,,,针对,ent_a9c9a45d695ea269,直流系统,outgoing,[379],379
obs_6ff9e3e6915e,被 应急电源系统测试 以 针对 关系连接,relation_projection,relation,,,针对,ent_1b5b966849ee6e66,应急电源系统测试,incoming,[365],365
obs_700aa4a1429b,被 发电机维护 以 针对 关系连接,relation_projection,relation,,,针对,ent_1a5c0a02dfb176f3,发电机维护,incoming,[365],365
obs_71385fdee8c8,被 电缆护套破损 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_129bcfe1eaeb94f3,电缆护套破损,incoming,[381],381
obs_71629564d5bd,与 接地系统 存在 影响 关系,relation_projection,relation,,,影响,ent_90f2d7c1597f0e34,接地系统,outgoing,[380],380
obs_717a4f32651a,被 告知驾驶台 以 针对 关系连接,relation_projection,relation,,,针对,ent_69fe517e150b1a20,告知驾驶台,incoming,[377],377
obs_717fdb04ad02,被 船用 VFD 以 供电 关系连接,relation_projection,relation,,,供电,ent_b5f629bc1ebfc534,船用 VFD,incoming,[376],376
obs_71aa6d1b2bb7,被 电机力矩不足 以 导致 关系连接,relation_projection,relation,,,导致,ent_69ef9d0d220d7320,电机力矩不足,incoming,[383],383
obs_71e2e3d8a2ef,与 UPS 不间断电源 存在 针对 关系,relation_projection,relation,,,针对,ent_c4916503ddb001d0,UPS 不间断电源,outgoing,[365],365
obs_72065df52b89,被 设备管理人员 以 处理 关系连接,relation_projection,relation,,,处理,ent_57abfd43208fb62d,设备管理人员,incoming,[369],369
obs_72229374c287,被 设备健康评估 以 针对 关系连接,relation_projection,relation,,,针对,ent_664fecfbf5470373,设备健康评估,incoming,[372],372
obs_727dfcff0277,被 重大故障 以 影响 关系连接,relation_projection,relation,,,影响,ent_e670110fabaacda1,重大故障,incoming,[360],360
obs_72e9cb39f2be,被 起重设备 以 供电 关系连接,relation_projection,relation,,,供电,ent_490244dba1b43b42,起重设备,incoming,[372],372
obs_72efcb07967b,与 主配电板 存在 影响 关系,relation_projection,relation,,,影响,ent_9dc26fd4c5d39080,主配电板,outgoing,[378],378
obs_733d6c1a5070,与 电源装置 存在 供电 关系,relation_projection,relation,,,供电,ent_0eb2fd5e52867fda,电源装置,outgoing,[361],361
obs_735494b54b45,与 频率 存在 监测 关系,relation_projection,relation,,,监测,ent_e2b080e162e32f24,频率,outgoing,[376],376
obs_737f5064e4cb,被 油污污染 以 导致 关系连接,relation_projection,relation,,,导致,ent_fbe06550fd422f2e,油污污染,incoming,[381],381
obs_73a4805dfb67,被 值班轮机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_e3eba65c2a21eec2,值班轮机员,incoming,[362],362
obs_73c4a74d8ece,被 待并发电机 以 供电 关系连接,relation_projection,relation,,,供电,ent_78fcae75ae052cd3,待并发电机,incoming,[375],375
obs_73e3cd942967,被 振动摩擦破损 以 导致 关系连接,relation_projection,relation,,,导致,ent_f196b52656fa29c4,振动摩擦破损,incoming,[367],367
obs_74266c9cbc90,与 船舶电气系统 存在 符合 关系,relation_projection,relation,,,符合,ent_c627225a0db026b2,船舶电气系统,outgoing,[379],379
obs_744cc831c35a,与 压力变送器输出不稳 存在 导致 关系,relation_projection,relation,,,导致,ent_6ca4453dff4d36be,压力变送器输出不稳,outgoing,[382],382
obs_7457175249de,被 船机电气设备维修 以 针对 关系连接,relation_projection,relation,,,针对,ent_485daff59a13541f,船机电气设备维修,incoming,[376],376
obs_748a4eb34afe,被 重新制作端头 以 针对 关系连接,relation_projection,relation,,,针对,ent_22bb4ee20ca79591,重新制作端头,incoming,[381],381
obs_74c12098bc54,被 技术人员 以 执行 关系连接,relation_projection,relation,,,执行,ent_f1090e301a3794e9,技术人员,incoming,[370],370
obs_74dd33b3c312,与 电气系统 存在 针对 关系,relation_projection,relation,,,针对,ent_5a0830226afad0a7,电气系统,outgoing,[360],360
obs_7577e581b401,被 电机员 以 执行 关系连接,relation_projection,relation,,,执行,ent_b7fa8b1fa9404597,电机员,incoming,[362],362
obs_75a171f9fb83,与 绝缘降低 (接地 存在 处理 关系,relation_projection,relation,,,处理,ent_6533e8f57ac3b378,绝缘降低 (接地,outgoing,[377],377
obs_75c968b528ba,与 自动化系统 存在 影响 关系,relation_projection,relation,,,影响,ent_e59f0a15f4352056,自动化系统,outgoing,[382],382
obs_7647981d34fe,与 全船失电 存在 导致 关系,relation_projection,relation,,,导致,ent_aa85cf01145fd80a,全船失电,outgoing,[368],368
obs_767c80d77e49,被 船用 VFD 以 供电 关系连接,relation_projection,relation,,,供电,ent_b5f629bc1ebfc534,船用 VFD,incoming,[376],376
obs_768fee4fc859,与 控制柜 存在 针对 关系,relation_projection,relation,,,针对,ent_f59593a3542454e1,控制柜,outgoing,[382],382
obs_7741203380fb,与 劣化单体 存在 处理 关系,relation_projection,relation,,,处理,ent_cbeae0e76009471b,劣化单体,outgoing,[379],379
obs_7758fdff83de,被 滑环 以 供电 关系连接,relation_projection,relation,,,供电,ent_ed84ce3dbaf1f14a,滑环,incoming,[377],377
obs_77dab4964c5f,被 减速机构卡涩 以 导致 关系连接,relation_projection,relation,,,导致,ent_6bcb5673058f1a53,减速机构卡涩,incoming,[383],383
obs_7822ea8712f7,与 质量确认卡 存在 形成 关系,relation_projection,relation,,,形成,ent_536efca49398f558,质量确认卡,outgoing,[370],370
obs_786ca3831f42,被 供电电压波动过大 以 导致 关系连接,relation_projection,relation,,,导致,ent_0d8c6aa80d437c94,供电电压波动过大,incoming,[380],380
obs_78c7a3272320,被 蓄电池 以 供电 关系连接,relation_projection,relation,,,供电,ent_dbf9ce2d2f3458e3,蓄电池,incoming,[379],379
obs_78cf79abc5ac,与 程序逻辑异常 存在 导致 关系,relation_projection,relation,,,导致,ent_22d27e0c7150046f,程序逻辑异常,outgoing,[382],382
obs_793cedcf616d,被 管理体系执行漏洞 以 导致 关系连接,relation_projection,relation,,,导致,ent_b09ba8b908fe9ff8,管理体系执行漏洞,incoming,[368],368
obs_796a3345998b,与 接线端子松动 存在 监测 关系,relation_projection,relation,,,监测,ent_60f1497fa5f831cc,接线端子松动,outgoing,[363],363
obs_79a2f21ff353,被 PMS 自动同步 以 遵循 关系连接,relation_projection,relation,,,遵循,ent_2a56d8ce587de942,PMS 自动同步,incoming,[376],376
obs_79ac3d2c534e,与 发电机故障跳闸 存在 处理 关系,relation_projection,relation,,,处理,ent_4323efcc303ebc09,发电机故障跳闸,outgoing,[374],374
obs_79be69b6b684,与 图纸资料 存在 形成 关系,relation_projection,relation,,,形成,ent_6bf808a0129cbdcb,图纸资料,outgoing,[369],369
obs_7a65ed22b8e7,要求：小于 5% 或 8%,attribute,entity_attribute,要求,小于 5% 或 8%,,,,,[376],376
obs_7a9e0b464ebf,被 设备管理人员 以 针对 关系连接,relation_projection,relation,,,针对,ent_57abfd43208fb62d,设备管理人员,incoming,[369],369
obs_7ad83fc8e204,与 换热器 存在 针对 关系,relation_projection,relation,,,针对,ent_4108b226e0e0cdb1,换热器,outgoing,[370],370
obs_7b0e8a1c88f0,被 分级卸载 以 处理 关系连接,relation_projection,relation,,,处理,ent_869172a6705f0823,分级卸载,incoming,[374],374
obs_7b22143bf5b3,被 日常巡检 以 监测 关系连接,relation_projection,relation,,,监测,ent_d1b3e9e35bfbcdc4,日常巡检,incoming,[363],363
obs_7b32e795a618,与 输出不动作 存在 导致 关系,relation_projection,relation,,,导致,ent_e0a0b63ca451e226,输出不动作,outgoing,[382],382
obs_7b992af0dbd3,被 推进电动机 以 供电 关系连接,relation_projection,relation,,,供电,ent_ec90ad587d80efbe,推进电动机,incoming,[361],361
obs_7bc7167a86fa,被 蓄电池 以 供电 关系连接,relation_projection,relation,,,供电,ent_dbf9ce2d2f3458e3,蓄电池,incoming,[379],379
obs_7bd7496fb5b7,与 全船失电 存在 导致 关系,relation_projection,relation,,,导致,ent_aa85cf01145fd80a,全船失电,outgoing,[368],368
obs_7c8b07b88f37,与 参数记录 存在 执行 关系,relation_projection,relation,,,执行,ent_a668719c9c6bf95e,参数记录,outgoing,[362],362
obs_7cbc90254293,被 电缆受潮 以 导致 关系连接,relation_projection,relation,,,导致,ent_5dd3e0c477eb9d19,电缆受潮,incoming,[367],367
obs_7cf73bdbacff,被 分级卸载 以 针对 关系连接,relation_projection,relation,,,针对,ent_869172a6705f0823,分级卸载,incoming,[374],374
obs_7d00b361ffca,与 电动阀门不到位 存在 导致 关系,relation_projection,relation,,,导致,ent_4fdb74d6022b073c,电动阀门不到位,outgoing,[383],383
obs_7d223e679414,与 电气系统 存在 影响 关系,relation_projection,relation,,,影响,ent_5a0830226afad0a7,电气系统,outgoing,[360],360
