entity_id,canonical_entity_id,canonical_key,display_name,normalized_name,name,primary_type,type,type_labels_json,type_labels_pipe,description,attributes_json,source_chunk_ids_json,source_chunk_ids_pipe,entity_occurrence_ids_json,entity_occurrence_ids_pipe
ent_823c02097d17609f,ent_823c02097d17609f,ent_823c02097d17609f,电机烧毁,电机烧毁,电机烧毁,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[364],364,"[""eocc_c0838b420ba70bcb""]",eocc_c0838b420ba70bcb
ent_82654eda1a447c90,ent_82654eda1a447c90,ent_82654eda1a447c90,振动摩擦,振动摩擦,振动摩擦,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[381],381,"[""eocc_4e59b8fb3334c734""]",eocc_4e59b8fb3334c734
ent_82742b4738b72c0d,ent_82742b4738b72c0d,ent_82742b4738b72c0d,碳刷,碳刷,碳刷,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[383],383,"[""eocc_15eec07e776a74c6""]",eocc_15eec07e776a74c6
ent_82a168851cebef78,ent_82a168851cebef78,ent_82a168851cebef78,甲板克令吊,甲板克令吊,甲板克令吊,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[374],374,"[""eocc_49586c1211cdba04""]",eocc_49586c1211cdba04
ent_82fb25af56f5fedd,ent_82fb25af56f5fedd,ent_82fb25af56f5fedd,年度维护计划,年度维护计划,年度维护计划,文档记录,文档记录,"[""文档记录""]",文档记录,,{},"[362, 363]",362|363,"[""eocc_93705f07eaa4ea58"", ""eocc_d77200c14e4a2d74""]",eocc_93705f07eaa4ea58|eocc_d77200c14e4a2d74
ent_83886b22b177e4e1,ent_83886b22b177e4e1,ent_83886b22b177e4e1,腐蚀,腐蚀,腐蚀,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[363],363,"[""eocc_02bbca2ed8198ec2""]",eocc_02bbca2ed8198ec2
ent_838adffea1fecca2,ent_838adffea1fecca2,ent_838adffea1fecca2,重型负载启动询问,重型负载启动询问,重型负载启动询问,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[374],374,"[""eocc_1e1233deb5c19f84""]",eocc_1e1233deb5c19f84
ent_8396da3ff483f85c,ent_8396da3ff483f85c,ent_8396da3ff483f85c,设备表面损坏,设备表面损坏,设备表面损坏,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[370],370,"[""eocc_c4c19aaf26123a7a""]",eocc_c4c19aaf26123a7a
ent_8405b12287cb6bb1,ent_8405b12287cb6bb1,ent_8405b12287cb6bb1,照明闪烁,照明闪烁,照明闪烁,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[380],380,"[""eocc_11a33107412dee23""]",eocc_11a33107412dee23
ent_84259fd319679110,ent_84259fd319679110,ent_84259fd319679110,总谐波失真 THD,总谐波失真thd,总谐波失真 THD,监测指标,监测指标,"[""监测指标""]",监测指标,,"{""要求"": ""小于 5% 或 8%""}",[376],376,"[""eocc_13237f605bc3ddf3""]",eocc_13237f605bc3ddf3
ent_84582681c1b16c60,ent_84582681c1b16c60,ent_84582681c1b16c60,触感检测,触感检测,触感检测,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[366],366,"[""eocc_daaa9a86203a807e""]",eocc_daaa9a86203a807e
ent_845ae549cd31f88c,ent_845ae549cd31f88c,ent_845ae549cd31f88c,PMS 优化,pms优化,PMS 优化,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[384],384,"[""eocc_6aacca215ea37d8d""]",eocc_6aacca215ea37d8d
ent_852df0d2f0e5c31f,ent_852df0d2f0e5c31f,ent_852df0d2f0e5c31f,高压清洗,高压清洗,高压清洗,作业活动,作业活动,"[""作业活动""]",作业活动,,"{""除垢率"": ""不低于 95%""}",[370],370,"[""eocc_fdc6e4127f8f9416""]",eocc_fdc6e4127f8f9416
ent_8543b75f94bf5b17,ent_8543b75f94bf5b17,ent_8543b75f94bf5b17,专题分析档案,专题分析档案,专题分析档案,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[384],384,"[""eocc_8813004ed6520974""]",eocc_8813004ed6520974
ent_8599003fb2db3931,ent_8599003fb2db3931,ent_8599003fb2db3931,参数配置,参数配置,参数配置,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[382],382,"[""eocc_040a82490429a750""]",eocc_040a82490429a750
ent_85ad5c41fe5304b7,ent_85ad5c41fe5304b7,ent_85ad5c41fe5304b7,空冷器,空冷器,空冷器,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[377],377,"[""eocc_6bae04786aa502ff""]",eocc_6bae04786aa502ff
ent_8611bb5160b9264c,ent_8611bb5160b9264c,ent_8611bb5160b9264c,智能调度,智能调度,智能调度,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[374],374,"[""eocc_a975c6aaf571c64f""]",eocc_a975c6aaf571c64f
ent_86154347ecf7be09,ent_86154347ecf7be09,ent_86154347ecf7be09,穿舱件,穿舱件,穿舱件,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[381],381,"[""eocc_b56cd8098a7f1b70""]",eocc_b56cd8098a7f1b70
ent_866ae37d6abc1375,ent_866ae37d6abc1375,ent_866ae37d6abc1375,红外测温,红外测温,红外测温,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[383],383,"[""eocc_d8ff06ec6e3d609b""]",eocc_d8ff06ec6e3d609b
ent_869172a6705f0823,ent_869172a6705f0823,ent_869172a6705f0823,分级卸载,分级卸载,分级卸载,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[374],374,"[""eocc_9f2722cc7b033914""]",eocc_9f2722cc7b033914
ent_87c4563aeb1c4439,ent_87c4563aeb1c4439,ent_87c4563aeb1c4439,老化失效,老化失效,老化失效,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_eace9c60ec13f341""]",eocc_eace9c60ec13f341
ent_889d667647fca4d3,ent_889d667647fca4d3,ent_889d667647fca4d3,拆卸与清洗,拆卸与清洗,拆卸与清洗,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[370],370,"[""eocc_14f2e21b1f1eeab5""]",eocc_14f2e21b1f1eeab5
ent_88af7a437a932822,ent_88af7a437a932822,ent_88af7a437a932822,ACB,acb,ACB,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[378],378,"[""eocc_e3e865a6d0029ced""]",eocc_e3e865a6d0029ced
ent_88f7201aa78d2b83,ent_88f7201aa78d2b83,ent_88f7201aa78d2b83,模块掉线,模块掉线,模块掉线,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[382],382,"[""eocc_ed18f0863c797f92""]",eocc_ed18f0863c797f92
ent_895096a31f029ea2,ent_895096a31f029ea2,ent_895096a31f029ea2,动力,动力,动力,电气系统,电气系统,"[""电气系统""]",电气系统,,{},[377],377,"[""eocc_3fb8fc77a5c75294""]",eocc_3fb8fc77a5c75294
ent_896f0b3d2db47ea0,ent_896f0b3d2db47ea0,ent_896f0b3d2db47ea0,蓄电池组,蓄电池组,蓄电池组,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[361, 363, 365, 371]",361|363|365|371,"[""eocc_1c6ffffe69f52306"", ""eocc_6b10483eeadb2d90"", ""eocc_b7f329691b19cc84"", ""eocc_b9f4610ad6e0e642""]",eocc_1c6ffffe69f52306|eocc_6b10483eeadb2d90|eocc_b7f329691b19cc84|eocc_b9f4610ad6e0e642
ent_89a76d2d94c23316,ent_89a76d2d94c23316,ent_89a76d2d94c23316,冷却风扇,冷却风扇,冷却风扇,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[365],365,"[""eocc_4c6d4d3fe7f2a811""]",eocc_4c6d4d3fe7f2a811
ent_8a24e9ec50f00b8f,ent_8a24e9ec50f00b8f,ent_8a24e9ec50f00b8f,稳压检查,稳压检查,稳压检查,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[382],382,"[""eocc_96b1bce3b1b8469f""]",eocc_96b1bce3b1b8469f
ent_8a276cec24c6493b,ent_8a276cec24c6493b,ent_8a276cec24c6493b,轴承更换,轴承更换,轴承更换,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[378],378,"[""eocc_ee50199c772caac5""]",eocc_ee50199c772caac5
ent_8b323f4bc2982dc0,ent_8b323f4bc2982dc0,ent_8b323f4bc2982dc0,AVR 故障,avr故障,AVR 故障,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[367],367,"[""eocc_f9869b33304d6533""]",eocc_f9869b33304d6533
ent_8b5b10540499e261,ent_8b5b10540499e261,ent_8b5b10540499e261,运行监控,运行监控,运行监控,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[363],363,"[""eocc_ea9489e9182d2ff1""]",eocc_ea9489e9182d2ff1
ent_8b945436c5363b20,ent_8b945436c5363b20,ent_8b945436c5363b20,PMS,pms,PMS,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[375],375,"[""eocc_26e5da3ab13ae3e9""]",eocc_26e5da3ab13ae3e9
ent_8bce1d7be0732e44,ent_8bce1d7be0732e44,ent_8bce1d7be0732e44,《国际海上人命安全公约》(SOLAS),国际海上人命安全公约solas,《国际海上人命安全公约》(SOLAS),规范程序,规范程序,"[""规范程序""]",规范程序,,{},[360],360,"[""eocc_c7c312552bef880c""]",eocc_c7c312552bef880c
ent_8c367d4463b336e3,ent_8c367d4463b336e3,ent_8c367d4463b336e3,功耗,功耗,功耗,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[375],375,"[""eocc_7e6ba8cea28ce1d5""]",eocc_7e6ba8cea28ce1d5
ent_8c709247c80964d8,ent_8c709247c80964d8,ent_8c709247c80964d8,灭弧罩,灭弧罩,灭弧罩,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[378],378,"[""eocc_50d67ba95e27912e""]",eocc_50d67ba95e27912e
ent_8c79e6f8399b586b,ent_8c79e6f8399b586b,ent_8c79e6f8399b586b,紧固螺栓,紧固螺栓,紧固螺栓,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[365],365,"[""eocc_13850b4bdfada800""]",eocc_13850b4bdfada800
ent_8c7da409eb086c7b,ent_8c7da409eb086c7b,ent_8c7da409eb086c7b,同步检测装置,同步检测装置,同步检测装置,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[375],375,"[""eocc_565eb72105c8521b""]",eocc_565eb72105c8521b
ent_8ca48a77f95bd60f,ent_8ca48a77f95bd60f,ent_8ca48a77f95bd60f,通信联锁协议,通信联锁协议,通信联锁协议,规范程序,规范程序,"[""规范程序""]",规范程序,,{},[372],372,"[""eocc_c3507722050ccb58""]",eocc_c3507722050ccb58
ent_8cd5af1f907c35a5,ent_8cd5af1f907c35a5,ent_8cd5af1f907c35a5,异步推进,异步推进,异步推进,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[361],361,"[""eocc_eda025f9809dedb9""]",eocc_eda025f9809dedb9
ent_8cf14269e6d63a36,ent_8cf14269e6d63a36,ent_8cf14269e6d63a36,SOx,sox,SOx,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[372],372,"[""eocc_1007addab1e4afe2""]",eocc_1007addab1e4afe2
ent_8d0a465b9f74a315,ent_8d0a465b9f74a315,ent_8d0a465b9f74a315,大管轮,大管轮,大管轮,岗位,岗位,"[""岗位""]",岗位,,{},[377],377,"[""eocc_b6179b990f89eea5""]",eocc_b6179b990f89eea5
ent_8d36f2ad6d19dbce,ent_8d36f2ad6d19dbce,ent_8d36f2ad6d19dbce,甲板机械,甲板机械,甲板机械,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[361, 371]",361|371,"[""eocc_624335209ee39b13"", ""eocc_a72d4e2431a2ded3""]",eocc_624335209ee39b13|eocc_a72d4e2431a2ded3
ent_8d5652baa4177272,ent_8d5652baa4177272,ent_8d5652baa4177272,持证人员,持证人员,持证人员,岗位,岗位,"[""岗位""]",岗位,,{},[368],368,"[""eocc_6c976fe40973b487""]",eocc_6c976fe40973b487
ent_8d65704c2ae5475e,ent_8d65704c2ae5475e,ent_8d65704c2ae5475e,断路器动作测试,断路器动作测试,断路器动作测试,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[364],364,"[""eocc_1b2d8f26aef79c64""]",eocc_1b2d8f26aef79c64
ent_8dae2dfaa36aa583,ent_8dae2dfaa36aa583,ent_8dae2dfaa36aa583,碳刷,碳刷,碳刷,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[365, 377]",365|377,"[""eocc_1c9ca290d8b22bc3"", ""eocc_e8b50d427afb6d44""]",eocc_1c9ca290d8b22bc3|eocc_e8b50d427afb6d44
ent_8dc4240595b0bd7b,ent_8dc4240595b0bd7b,ent_8dc4240595b0bd7b,高压岸电系统,高压岸电系统,高压岸电系统,电气系统,电气系统,"[""电气系统""]",电气系统,,{},[372],372,"[""eocc_fbd227c591484b62""]",eocc_fbd227c591484b62
ent_8dd4a6c766cf2b55,ent_8dd4a6c766cf2b55,ent_8dd4a6c766cf2b55,应急照明自动投入功能,应急照明自动投入功能,应急照明自动投入功能,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[380],380,"[""eocc_5839eb4228721ffa""]",eocc_5839eb4228721ffa
ent_8deff4943f31febb,ent_8deff4943f31febb,ent_8deff4943f31febb,机械本体检查,机械本体检查,机械本体检查,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[383],383,"[""eocc_2a79d8bea68df1ac""]",eocc_2a79d8bea68df1ac
ent_8dfbb37866086757,ent_8dfbb37866086757,ent_8dfbb37866086757,复杂故障处理,复杂故障处理,复杂故障处理,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[384],384,"[""eocc_ed105a360d4a9568""]",eocc_ed105a360d4a9568
ent_8e0d5742e6faea13,ent_8e0d5742e6faea13,ent_8e0d5742e6faea13,电池,电池,电池,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[365],365,"[""eocc_d6291e787e952869""]",eocc_d6291e787e952869
ent_8ebac0a471c9e585,ent_8ebac0a471c9e585,ent_8ebac0a471c9e585,自动化控制系统,自动化控制系统,自动化控制系统,电气系统,电气系统,"[""电气系统""]",电气系统,,{},"[361, 381]",361|381,"[""eocc_0a153e15358e9aa2"", ""eocc_1b1bd9174b15794d""]",eocc_0a153e15358e9aa2|eocc_1b1bd9174b15794d
ent_8ec7941041e9a04b,ent_8ec7941041e9a04b,ent_8ec7941041e9a04b,环境湿度过高,环境湿度过高,环境湿度过高,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[367],367,"[""eocc_e34448e458d34a9e""]",eocc_e34448e458d34a9e
ent_8ee8c5a822ad47b2,ent_8ee8c5a822ad47b2,ent_8ee8c5a822ad47b2,继电器损坏,继电器损坏,继电器损坏,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[382],382,"[""eocc_10778cb1e040baf5""]",eocc_10778cb1e040baf5
ent_8f0fcd1323a5088c,ent_8f0fcd1323a5088c,ent_8f0fcd1323a5088c,清洁,清洁,清洁,作业活动,作业活动,"[""作业活动""]",作业活动,,{},"[377, 384]",377|384,"[""eocc_1d2201d5d3b4b68a"", ""eocc_8d64969487e45676""]",eocc_1d2201d5d3b4b68a|eocc_8d64969487e45676
ent_90017b97d660b454,ent_90017b97d660b454,ent_90017b97d660b454,接线头,接线头,接线头,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[365],365,"[""eocc_631d4ef396f9ef02""]",eocc_631d4ef396f9ef02
ent_90c6627a4bbb5bd3,ent_90c6627a4bbb5bd3,ent_90c6627a4bbb5bd3,故障诊断,故障诊断,故障诊断,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[382],382,"[""eocc_a183801e55d65922""]",eocc_a183801e55d65922
ent_90f2d7c1597f0e34,ent_90f2d7c1597f0e34,ent_90f2d7c1597f0e34,接地系统,接地系统,接地系统,电气系统,电气系统,"[""电气系统""]",电气系统,,{},"[380, 381]",380|381,"[""eocc_0eb7895215981df2"", ""eocc_375ca2edc11ad5b2""]",eocc_0eb7895215981df2|eocc_375ca2edc11ad5b2
ent_90fb0e8af5f06a74,ent_90fb0e8af5f06a74,ent_90fb0e8af5f06a74,超级电容,超级电容,超级电容,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[361],361,"[""eocc_08c2db7892747a74""]",eocc_08c2db7892747a74
ent_9186a168bf5b86f9,ent_9186a168bf5b86f9,ent_9186a168bf5b86f9,舵机,舵机,舵机,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[369, 377]",369|377,"[""eocc_12f264b78edaa5d8"", ""eocc_e301cb53c810781c""]",eocc_12f264b78edaa5d8|eocc_e301cb53c810781c
ent_91990b0b44cbcfe4,ent_91990b0b44cbcfe4,ent_91990b0b44cbcfe4,联锁逻辑异常,联锁逻辑异常,联锁逻辑异常,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[383],383,"[""eocc_5826a395fd631d27""]",eocc_5826a395fd631d27
ent_922af802d62cd2e8,ent_922af802d62cd2e8,ent_922af802d62cd2e8,连接松动,连接松动,连接松动,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_9297d4dafd67bbbd""]",eocc_9297d4dafd67bbbd
ent_9289e42169c060e9,ent_9289e42169c060e9,ent_9289e42169c060e9,接线端子,接线端子,接线端子,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[382],382,"[""eocc_eac33a2567cdadae""]",eocc_eac33a2567cdadae
ent_92deb5e392b1a1cf,ent_92deb5e392b1a1cf,ent_92deb5e392b1a1cf,氧化腐蚀,氧化腐蚀,氧化腐蚀,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[363],363,"[""eocc_f283b07fb3294c2f""]",eocc_f283b07fb3294c2f
ent_92e713b3cc08d362,ent_92e713b3cc08d362,ent_92e713b3cc08d362,绝缘电阻下降,绝缘电阻下降,绝缘电阻下降,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[381],381,"[""eocc_c052c926ed81a4f8""]",eocc_c052c926ed81a4f8
ent_930c5e3ca1090d2a,ent_930c5e3ca1090d2a,ent_930c5e3ca1090d2a,维护监督不足,维护监督不足,维护监督不足,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[368],368,"[""eocc_7e32c8fc766c94a9""]",eocc_7e32c8fc766c94a9
ent_937508f7654f3ab0,ent_937508f7654f3ab0,ent_937508f7654f3ab0,未采取防护措施,未采取防护措施,未采取防护措施,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[368],368,"[""eocc_c5631ab040c1354e""]",eocc_c5631ab040c1354e
ent_93bca80ace2de42c,ent_93bca80ace2de42c,ent_93bca80ace2de42c,灯具不亮,灯具不亮,灯具不亮,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[380],380,"[""eocc_d26912ced20ec2d8""]",eocc_d26912ced20ec2d8
ent_9441205b5ab7cab7,ent_9441205b5ab7cab7,ent_9441205b5ab7cab7,导体松动,导体松动,导体松动,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[381],381,"[""eocc_5a4067d6d43e46e1""]",eocc_5a4067d6d43e46e1
ent_952956c0b5367362,ent_952956c0b5367362,ent_952956c0b5367362,日志,日志,日志,文档记录,文档记录,"[""文档记录""]",文档记录,,{},[369],369,"[""eocc_cf122cb846ae0ece""]",eocc_cf122cb846ae0ece
ent_954dcd351e8b7666,ent_954dcd351e8b7666,ent_954dcd351e8b7666,电气清洗剂,电气清洗剂,电气清洗剂,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[377],377,"[""eocc_a273e672fbbf6b93""]",eocc_a273e672fbbf6b93
ent_957331561235c32d,ent_957331561235c32d,ent_957331561235c32d,制造商说明书,制造商说明书,制造商说明书,规范程序,规范程序,"[""规范程序""]",规范程序,,{},[363],363,"[""eocc_c9b94cda2c6d6869""]",eocc_c9b94cda2c6d6869
ent_95e07fcee872b49e,ent_95e07fcee872b49e,ent_95e07fcee872b49e,PMS 逻辑死锁,pms逻辑死锁,PMS 逻辑死锁,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[378],378,"[""eocc_5b3be87b3a30f034""]",eocc_5b3be87b3a30f034
ent_95ff1b168e7dee27,ent_95ff1b168e7dee27,ent_95ff1b168e7dee27,UPS 备用电源,ups备用电源,UPS 备用电源,电气系统,电气系统,"[""电气系统""]",电气系统,,{},[379],379,"[""eocc_6b9bd69e768c1836""]",eocc_6b9bd69e768c1836
ent_96795ad4b7e5f73b,ent_96795ad4b7e5f73b,ent_96795ad4b7e5f73b,PLC 电源模块,plc电源模块,PLC 电源模块,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[382],382,"[""eocc_3ec0c8996e1393ff""]",eocc_3ec0c8996e1393ff
ent_96831a75a07fd494,ent_96831a75a07fd494,ent_96831a75a07fd494,二级热失控报警联锁,二级热失控报警联锁,二级热失控报警联锁,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[372],372,"[""eocc_b4564289e06924a0""]",eocc_b4564289e06924a0
ent_96a502e61653f60b,ent_96a502e61653f60b,ent_96a502e61653f60b,红外测温,红外测温,红外测温,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[378],378,"[""eocc_ee6b58c80d069bc6""]",eocc_ee6b58c80d069bc6
ent_96c2a6e21c5b95a6,ent_96c2a6e21c5b95a6,ent_96c2a6e21c5b95a6,单体电压异常,单体电压异常,单体电压异常,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[379],379,"[""eocc_4247f98ec1cae4bc""]",eocc_4247f98ec1cae4bc
ent_96dcfe8aca9e6366,ent_96dcfe8aca9e6366,ent_96dcfe8aca9e6366,自动起停控制,自动起停控制,自动起停控制,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[374],374,"[""eocc_7ff0bffa550ba2b4""]",eocc_7ff0bffa550ba2b4
ent_9707ac4e5c4cedd1,ent_9707ac4e5c4cedd1,ent_9707ac4e5c4cedd1,记录,记录,记录,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[360],360,"[""eocc_ff5d025a8c739a96""]",eocc_ff5d025a8c739a96
ent_9792c77a8edd5f75,ent_9792c77a8edd5f75,ent_9792c77a8edd5f75,温升判断,温升判断,温升判断,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[365],365,"[""eocc_5f13040323936008""]",eocc_5f13040323936008
ent_97938e6811b963b0,ent_97938e6811b963b0,ent_97938e6811b963b0,电动机轴承,电动机轴承,电动机轴承,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[366],366,"[""eocc_2ed4f9374525e41f""]",eocc_2ed4f9374525e41f
ent_97b981294199bf19,ent_97b981294199bf19,ent_97b981294199bf19,氧化腐蚀,氧化腐蚀,氧化腐蚀,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_a687e85b55059368""]",eocc_a687e85b55059368
ent_9841b9ea15f650ff,ent_9841b9ea15f650ff,ent_9841b9ea15f650ff,输出点烧蚀,输出点烧蚀,输出点烧蚀,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[382],382,"[""eocc_ec76152dd11a96e3""]",eocc_ec76152dd11a96e3
ent_987cc5f5a868a398,ent_987cc5f5a868a398,ent_987cc5f5a868a398,上锁挂牌（LOTO）程序,上锁挂牌loto程序,上锁挂牌（LOTO）程序,规范程序,规范程序,"[""规范程序""]",规范程序,,{},[368],368,"[""eocc_ce163650fce7db18""]",eocc_ce163650fce7db18
ent_9904972c1cdcd16b,ent_9904972c1cdcd16b,ent_9904972c1cdcd16b,船用电动机,船用电动机,船用电动机,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[377],377,"[""eocc_5952ff198abde977""]",eocc_5952ff198abde977
ent_99eabaf38bba845f,ent_99eabaf38bba845f,ent_99eabaf38bba845f,寿命评估,寿命评估,寿命评估,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[384],384,"[""eocc_a9c3644168c4267b""]",eocc_a9c3644168c4267b
ent_9a6961d174bf319d,ent_9a6961d174bf319d,ent_9a6961d174bf319d,单相启动问题,单相启动问题,单相启动问题,故障异常,故障异常,"[""故障异常""]",故障异常,,{},[366],366,"[""eocc_eaa82b6eaba1aed7""]",eocc_eaa82b6eaba1aed7
ent_9a9e1fd13b69e423,ent_9a9e1fd13b69e423,ent_9a9e1fd13b69e423,极板硫化,极板硫化,极板硫化,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_84871c5f1b5f5145""]",eocc_84871c5f1b5f5145
ent_9bb2b10a98e2cd31,ent_9bb2b10a98e2cd31,ent_9bb2b10a98e2cd31,冷却水,冷却水,冷却水,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[369],369,"[""eocc_489cc7720b395f23""]",eocc_489cc7720b395f23
ent_9c1b87c8e6d0a3f9,ent_9c1b87c8e6d0a3f9,ent_9c1b87c8e6d0a3f9,电子元器件,电子元器件,电子元器件,备件耗材,备件耗材,"[""备件耗材""]",备件耗材,,{},[383],383,"[""eocc_923d2b3369b40db8""]",eocc_923d2b3369b40db8
ent_9c22032ef9968e9c,ent_9c22032ef9968e9c,ent_9c22032ef9968e9c,紧固不足,紧固不足,紧固不足,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[379],379,"[""eocc_9ad03e612fe9a8a0""]",eocc_9ad03e612fe9a8a0
ent_9c28fa5df71ddafb,ent_9c28fa5df71ddafb,ent_9c28fa5df71ddafb,发热变色,发热变色,发热变色,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[363],363,"[""eocc_fceb90635b2100b0""]",eocc_fceb90635b2100b0
ent_9c5d3aac9bf74fa3,ent_9c5d3aac9bf74fa3,ent_9c5d3aac9bf74fa3,备用发电机,备用发电机,备用发电机,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[375],375,"[""eocc_cbd6dd1cb8d35a97""]",eocc_cbd6dd1cb8d35a97
ent_9c815dc413acecc0,ent_9c815dc413acecc0,ent_9c815dc413acecc0,蓄电池失效,蓄电池失效,蓄电池失效,原因因素,原因因素,"[""原因因素""]",原因因素,,{},[380],380,"[""eocc_8f5c3743c4f5ebc5""]",eocc_8f5c3743c4f5ebc5
ent_9c944f63c92020ee,ent_9c944f63c92020ee,ent_9c944f63c92020ee,燃油状态,燃油状态,燃油状态,监测指标,监测指标,"[""监测指标""]",监测指标,,{},[369],369,"[""eocc_48459f5933030125""]",eocc_48459f5933030125
ent_9dc26fd4c5d39080,ent_9dc26fd4c5d39080,ent_9dc26fd4c5d39080,主配电板,主配电板,主配电板,电气系统,电气系统,"[""电气系统""]",电气系统,,{},[378],378,"[""eocc_7955814d196f0f52""]",eocc_7955814d196f0f52
ent_9e0f2d0f36559d95,ent_9e0f2d0f36559d95,ent_9e0f2d0f36559d95,紫外线杀菌,紫外线杀菌,紫外线杀菌,作业活动,作业活动,"[""作业活动""]",作业活动,,{},[372],372,"[""eocc_bdb22ed56f14b44a""]",eocc_bdb22ed56f14b44a
ent_9f41c8db80265c08,ent_9f41c8db80265c08,ent_9f41c8db80265c08,PLC,plc,PLC,设备部件,设备部件,"[""设备部件""]",设备部件,,{},"[361, 381]",361|381,"[""eocc_cfab28c90ce51a12"", ""eocc_e537eb0b2546d199""]",eocc_cfab28c90ce51a12|eocc_e537eb0b2546d199
ent_9f9e1162d1289203,ent_9f9e1162d1289203,ent_9f9e1162d1289203,变频器,变频器,变频器,设备部件,设备部件,"[""设备部件""]",设备部件,,"{""英文名"": ""VFD""}",[375],375,"[""eocc_d2869066d16569af""]",eocc_d2869066d16569af
ent_9fc5bbc4a8b0096f,ent_9fc5bbc4a8b0096f,ent_9fc5bbc4a8b0096f,主机冷却泵,主机冷却泵,主机冷却泵,设备部件,设备部件,"[""设备部件""]",设备部件,,{},[376],376,"[""eocc_5c53c143728b598a""]",eocc_5c53c143728b598a
