observation_id,text,kind,source_kind,attribute_key,attribute_value,relation_type,peer_entity_id,peer_entity_name,direction,source_chunk_ids_json,source_chunk_ids_pipe
obs_936be69dfaad,与 船厂 存在 发生于 关系,relation_projection,relation,,,发生于,ent_f8ca911bd11426b6,船厂,outgoing,[499],499
obs_936bf2532080,被 AQH 轮主机平衡器链条断损事故 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_af21c79f23b00709,AQH 轮主机平衡器链条断损事故,incoming,[459],459
obs_93853fb25009,工况：冒黑烟，转速上不去,attribute,entity_attribute,工况,冒黑烟，转速上不去,,,,,"[459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 475, 476, 477, 478, 479, 480, 482, 484, 485, 486, 488, 489, 490, 491, 492, 493, 495, 496, 497, 498, 499, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510, 511, 512, 513, 514]",459|460|461|462|463|464|465|466|467|468|469|470|471|472|473|475|476|477|478|479|480|482|484|485|486|488|489|490|491|492|493|495|496|497|498|499|501|502|503|504|505|506|507|508|509|510|511|512|513|514
obs_938c4286ad32,与 主机高压油泵 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_ed0e8413d01d0539,主机高压油泵,outgoing,[465],465
obs_938c51aa4f5f,与 缸头起动阀杆 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_55bf37e0c5a9d2e9,缸头起动阀杆,outgoing,[489],489
obs_939e3edbc881,与 缸套 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_67654c5f4f2e5d29,缸套,outgoing,[510],510
obs_93a2365c85d6,与 排气阀 存在 适用于 关系,relation_projection,relation,,,适用于,ent_5189e5e25d270c3d,排气阀,outgoing,[491],491
obs_93b5723dd7cc,与 封缸运转 存在 采取 关系,relation_projection,relation,,,采取,ent_974b0c462bf6ec1d,封缸运转,outgoing,[491],491
obs_93be680ef347,与 柱塞抽出抛光拉痕后装复 存在 采取 关系,relation_projection,relation,,,采取,ent_cebe5ae57ce9acc2,柱塞抽出抛光拉痕后装复,outgoing,[482],482
obs_93cd55bbe4de,与 第 6 缸 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_866d3755cd6efd2e,第 6 缸,outgoing,[501],501
obs_9413d616f9a7,与 第 6 缸 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_866d3755cd6efd2e,第 6 缸,outgoing,[490],490
obs_941a8bb525ca,与 减速并减少第 6 缸油门 存在 采取 关系,relation_projection,relation,,,采取,ent_477e47fcd1cf43d2,减速并减少第 6 缸油门,outgoing,[501],501
obs_94461693f733,与 曲柄销轴承 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_ac9135b74ed4ff31,曲柄销轴承,outgoing,[503],503
obs_9449df019d6b,与 更换链条 存在 采取 关系,relation_projection,relation,,,采取,ent_1a708332f131c242,更换链条,outgoing,[459],459
obs_946f7d6df923,与 主机 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_c36804f0e8a37b9b,主机,outgoing,[485],485
obs_94765c471959,被 停车清通废气锅炉、排烟管至增压器的网栅 以 采取 关系连接,relation_projection,relation,,,采取,ent_5c344ce824a2fd42,停车清通废气锅炉、排烟管至增压器的网栅,incoming,[505],505
obs_94792f6ba1c7,被 回油阀式高压油泵 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_55d99cfaac9d0e44,回油阀式高压油泵,incoming,[480],480
obs_9479b3a5bd36,与 合金层严重烧毁 存在 表现为 关系,relation_projection,relation,,,表现为,ent_c006025f1a344a08,合金层严重烧毁,outgoing,[500],500
obs_94a9f0780ba0,被 扫气止回挡板 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_79e2783d2093fb4d,扫气止回挡板,incoming,[478],478
obs_94f1161c41d9,与 活塞环断裂 存在 表现为 关系,relation_projection,relation,,,表现为,ent_1f53d690aec07040,活塞环断裂,outgoing,[495],495
obs_94fc532ef09b,被 TAH 轮主机链条张紧装置调节螺杆断裂事故 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_ed1c64599a8a7808,TAH 轮主机链条张紧装置调节螺杆断裂事故,incoming,[502],502
obs_95051b2ca4e3,被 该轮 以 发生 关系连接,relation_projection,relation,,,发生,ent_66d5077182c2094d,该轮,incoming,[483],483
obs_951b83b5ecf9,与 第 2 缸 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_ed55f4b293cd01c8,第 2 缸,outgoing,[489],489
obs_951b852829a4,被 主机 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_c36804f0e8a37b9b,主机,incoming,[514],514
obs_952e9a3d5a56,被 敲坏缸头和活塞头 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_d84551be7d6c0d94,敲坏缸头和活塞头,incoming,[491],491
obs_95433e7609b0,被 扫气压力下降 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_a9e31fe7b643fa46,扫气压力下降,incoming,[488],488
obs_9548087b8d26,被 GHS 轮主机连续机损事故 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_b31df66e6f83322d,GHS 轮主机连续机损事故,incoming,[473],473
obs_955ba2a42bea,与 ××轮因主机失控造成重大碰撞事故 存在 发生 关系,relation_projection,relation,,,发生,ent_3128ae3e355d5885,××轮因主机失控造成重大碰撞事故,outgoing,[468],468
obs_957abca1b337,与 台湾基隆船厂 存在 发生于 关系,relation_projection,relation,,,发生于,ent_71a2681c9b709548,台湾基隆船厂,outgoing,[489],489
obs_95866e952947,与 印尼附近海域 存在 发生于 关系,relation_projection,relation,,,发生于,ent_09c305337e4a3bd1,印尼附近海域,outgoing,[513],513
obs_959c210651e8,被 滚轮窜动和撞击 以 导致 关系连接,relation_projection,relation,,,导致,ent_076261799ed2e6bf,滚轮窜动和撞击,incoming,[465],465
obs_95a5f87a4628,被 口琴阀单向气密性能不好 以 导致 关系连接,relation_projection,relation,,,导致,ent_c48442a26d3c7ffe,口琴阀单向气密性能不好,incoming,[467],467
obs_95a7266ea46b,被 GHS 轮主机连续机损事故 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_b31df66e6f83322d,GHS 轮主机连续机损事故,incoming,[473],473
obs_95d6aaf9c161,与 对第 2、3、7 缸吊缸检查 存在 采取 关系,relation_projection,relation,,,采取,ent_958908a97cbfba24,对第 2、3、7 缸吊缸检查,outgoing,[493],493
obs_95e8c0a760ed,与 第 6 缸 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_866d3755cd6efd2e,第 6 缸,outgoing,[474],474
obs_95f2e6ff34c2,被 ××轮因主机失控造成重大碰撞事故 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_3128ae3e355d5885,××轮因主机失控造成重大碰撞事故,incoming,[468],468
obs_9604acba73cf,"被 简单地把轴套""红套""在转子轴上，再上磨床校正 以 导致 关系连接",relation_projection,relation,,,导致,ent_015aaf8494136575,"简单地把轴套""红套""在转子轴上，再上磨床校正",incoming,[498],498
obs_961709261e75,与 空冷器 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_85ad5c41fe5304b7,空冷器,outgoing,[477],477
obs_96232b24606b,被 各缸头螺栓上紧力不一致 以 导致 关系连接,relation_projection,relation,,,导致,ent_11da36588a7c5d73,各缸头螺栓上紧力不一致,incoming,[513],513
obs_963d5db239d6,被 缸套 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_67654c5f4f2e5d29,缸套,incoming,"[473, 493]",473|493
obs_9672094cc0c7,与 清洁扫气箱 存在 采取 关系,relation_projection,relation,,,采取,ent_e7849a830da65c6c,清洁扫气箱,outgoing,[467],467
obs_9672d8df9b20,与 启动主机低速 存在 采取 关系,relation_projection,relation,,,采取,ent_1aa08eedf81fbe21,启动主机低速,outgoing,[513],513
obs_967458b99119,与 调节螺杆承受的弯曲应力过大而断裂 存在 导致 关系,relation_projection,relation,,,导致,ent_6530fa44e920d335,调节螺杆承受的弯曲应力过大而断裂,outgoing,[503],503
obs_967d1a8f6652,与 滚轮窜动和撞击 存在 导致 关系,relation_projection,relation,,,导致,ent_076261799ed2e6bf,滚轮窜动和撞击,outgoing,[465],465
obs_9684a2cbb7c8,与 DH 轮主机扫气箱爆炸，空冷器损坏 存在 发生 关系,relation_projection,relation,,,发生,ent_898c3d76a0904a77,DH 轮主机扫气箱爆炸，空冷器损坏,outgoing,[477],477
obs_96aa3279f521,与 更换轴承和转子 存在 采取 关系,relation_projection,relation,,,采取,ent_167f875dded14623,更换轴承和转子,outgoing,[487],487
obs_96bf8c729adf,与 主机 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_c36804f0e8a37b9b,主机,outgoing,[489],489
obs_96d52b659e2e,与 缸套 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_67654c5f4f2e5d29,缸套,outgoing,[473],473
obs_96eb4d1fa10f,被 第 5 缸前部主轴颈 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_1f1d92d3f6764eba,第 5 缸前部主轴颈,incoming,[510],510
obs_970d7e42b331,与 缸套 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_67654c5f4f2e5d29,缸套,outgoing,[474],474
obs_971b94de4048,被 更换链条 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_1a708332f131c242,更换链条,incoming,[459],459
obs_9728436d96be,与 更换缸头起动阀 存在 采取 关系,relation_projection,relation,,,采取,ent_902eba32e46c7b89,更换缸头起动阀,outgoing,[489],489
obs_97354b72a303,被 嗪、喀的响声和振动 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_271d3ab57fe7620a,嗪、喀的响声和振动,incoming,[486],486
obs_973b947210f7,被 船厂工人在拆装艉轴液压考必林时不慎将中间轴承油位玻璃管根部碰裂且未能及时发现 以 导致 关系连接,relation_projection,relation,,,导致,ent_273297043899a726,船厂工人在拆装艉轴液压考必林时不慎将中间轴承油位玻璃管根部碰裂且未能及时发现,incoming,[500],500
obs_973de0275dd4,被 No.5 右油舱与其上方 No.6 压载舱之间隔板 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_9cb6d8997e059705,No.5 右油舱与其上方 No.6 压载舱之间隔板,incoming,[506],506
obs_974fde1c4b94,与 巨大损伤 存在 导致 关系,relation_projection,relation,,,导致,ent_c56324f62601108b,巨大损伤,outgoing,[475],475
obs_9761909e3bcd,被 缸套异常磨损 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_19a7d79d26e65168,缸套异常磨损,incoming,[507],507
obs_9769b58d36ea,与 气缸油总成 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_0f8e1af92977945b,气缸油总成,outgoing,[475],475
obs_977c4ef38f55,被 JYH 轮主机 No.4 缸曲柄销机损事故 以 处置于 关系连接,relation_projection,relation,,,处置于,ent_405a83eb1cbc0125,JYH 轮主机 No.4 缸曲柄销机损事故,incoming,[503],503
obs_97a38416ef0f,与 滚轮导套机构 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_d4f81cde0a779abb,滚轮导套机构,outgoing,[464],464
obs_97c1b39e4e84,与 减速航行 存在 采取 关系,relation_projection,relation,,,采取,ent_9c2f13935e78d6ec,减速航行,outgoing,[459],459
obs_97cf5d724dae,与 滤器 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_258b91e001db7692,滤器,outgoing,[470],470
obs_97e7e51e0cc5,与 排气阀 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_5189e5e25d270c3d,排气阀,outgoing,[491],491
obs_97ed05b87842,被 烧蚀 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_120abf669c90d48d,烧蚀,incoming,[473],473
obs_98092d05f0c5,被 透平严重喘振 以 导致 关系连接,relation_projection,relation,,,导致,ent_1e03d0216904783c,透平严重喘振,incoming,[485],485
obs_9820ab7713e6,被 GAY 轮主机透平重复发生故障和损坏 以 采取 关系连接,relation_projection,relation,,,采取,ent_00b5eb72aadb3c14,GAY 轮主机透平重复发生故障和损坏,incoming,[462],462
obs_98246ac343c8,被 GHS 轮主机连续机损事故 以 处置于 关系连接,relation_projection,relation,,,处置于,ent_b31df66e6f83322d,GHS 轮主机连续机损事故,incoming,[473],473
obs_9825f896328f,被 FH 轮主机高压油泵柱塞多次咬伤、咬死 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_0a6c17933faa6ed2,FH 轮主机高压油泵柱塞多次咬伤、咬死,incoming,[481],481
obs_98317a400d79,材质：铜,attribute,entity_attribute,材质,铜,,,,,[478],478
obs_98349a24fe26,被 TAH 轮主机链条张紧装置调节螺杆断裂事故 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_ed1c64599a8a7808,TAH 轮主机链条张紧装置调节螺杆断裂事故,incoming,[502],502
obs_984b7e63c268,与 柱塞套筒 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_0519624acb43ac50,柱塞套筒,outgoing,[482],482
obs_987065bcb8d1,与 废气锅炉烟腔 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_73da373fe14ad941,废气锅炉烟腔,outgoing,[471],471
obs_98c94f7b76b0,时间：1996 年 6 月至 1997 年 5 月,attribute,entity_attribute,时间,1996 年 6 月至 1997 年 5 月,,,,,[467],467
obs_98e67875dd06,被 更换第 2 缸缸套和水套 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_dbed135e9b4939fa,更换第 2 缸缸套和水套,incoming,[505],505
obs_98f74a60b3ff,与 机油泵 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_0612ac996173078a,机油泵,outgoing,[468],468
obs_98fb97d49389,与 JYH 轮主机 No.4 缸曲柄销机损事故 存在 发生 关系,relation_projection,relation,,,发生,ent_405a83eb1cbc0125,JYH 轮主机 No.4 缸曲柄销机损事故,outgoing,[503],503
obs_991d89b4bd5f,与 滤器前后压差过大 存在 导致 关系,relation_projection,relation,,,导致,ent_a45b2c28b55a7925,滤器前后压差过大,outgoing,[469],469
obs_992b087ab5c0,与 主机机油泵低压报警并随即自动停车 存在 表现为 关系,relation_projection,relation,,,表现为,ent_5a3fa66c775b9537,主机机油泵低压报警并随即自动停车,outgoing,[468],468
obs_994e1523f304,被 对该缸连杆大端轴颈磨去 2mm 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_e032cdb61372bcf5,对该缸连杆大端轴颈磨去 2mm,incoming,[503],503
obs_9954b43d7adb,被 缸套 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_67654c5f4f2e5d29,缸套,incoming,[493],493
obs_995e2d145b52,被 及时报告公司机务部门 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_a4bae4ab9efc8668,及时报告公司机务部门,incoming,[504],504
obs_996d9bf930ae,与 主机 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_c36804f0e8a37b9b,主机,outgoing,[472],472
obs_9986293a4710,被 排烟温度异常偏高 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_8a3f433a868bfdd2,排烟温度异常偏高,incoming,[493],493
obs_9989b1ce54ad,被 主机防爆门起跳 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_4980c361edc8805d,主机防爆门起跳,incoming,[477],477
obs_999485a8039d,被 缸头螺栓连根拔起事故 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_1305b375df093b8a,缸头螺栓连根拔起事故,incoming,[512],512
obs_99a08416f2f0,与 柱塞 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_798095d4d5ee49ee,柱塞,outgoing,[482],482
obs_99a1a3ccdc83,与 强化安全意识，严格执行安全操作规程 存在 教训为 关系,relation_projection,relation,,,教训为,ent_05c449fdbf72346a,强化安全意识，严格执行安全操作规程,outgoing,[475],475
obs_99b9bba15115,被 SHH 轮主机冷爆及增压器故障事故 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_20d161c59833d292,SHH 轮主机冷爆及增压器故障事故,incoming,[488],488
obs_99beecc558ad,营运转速：97 r/min,attribute,entity_attribute,营运转速,97 r/min,,,,,"[459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 475, 476, 477, 478, 479, 480, 482, 484, 485, 486, 488, 489, 490, 491, 492, 493, 495, 496, 497, 498, 499, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510, 511, 512, 513, 514]",459|460|461|462|463|464|465|466|467|468|469|470|471|472|473|475|476|477|478|479|480|482|484|485|486|488|489|490|491|492|493|495|496|497|498|499|501|502|503|504|505|506|507|508|509|510|511|512|513|514
obs_99ee0a717d05,被 CH 轮主机增压器轴承多次烧毁、转子损坏 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_5f768272d7c09e3d,CH 轮主机增压器轴承多次烧毁、转子损坏,incoming,[496],496
obs_9a0be781df64,被 TAH 轮主机链条张紧装置调节螺杆断裂事故 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_ed1c64599a8a7808,TAH 轮主机链条张紧装置调节螺杆断裂事故,incoming,[502],502
obs_9a10220baa66,被 增压器喘振有增无减且更为频繁 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_9681c5af6fd72c02,增压器喘振有增无减且更为频繁,incoming,[472],472
obs_9a1696c4b30e,被 主机低温水膨胀水箱低位报警 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_455a7c10b41739d6,主机低温水膨胀水箱低位报警,incoming,[477],477
obs_9a3d100bb942,与 缸套 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_67654c5f4f2e5d29,缸套,outgoing,[473],473
obs_9a4925552bcf,与 第 3 缸 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_199bfee447df4803,第 3 缸,outgoing,[493],493
obs_9a65df242fa0,与 轴承烧毁 存在 表现为 关系,relation_projection,relation,,,表现为,ent_be30767eb738fa02,轴承烧毁,outgoing,[488],488
obs_9a69862f83c9,被 转速波动 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_086357aacb19f812,转速波动,incoming,[479],479
obs_9a8113c82ee7,被 SHH 轮主机 No.1 增压器转子弯曲变形 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_ed032dd078b06746,SHH 轮主机 No.1 增压器转子弯曲变形,incoming,[486],486
obs_9a81c029e100,被 缸头起动阀 以 组成或隶属 关系连接,relation_projection,relation,,,组成或隶属,ent_d2643bf492ca1cc1,缸头起动阀,incoming,[489],489
obs_9aa51f0afbe1,被 ZH 轮 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_c75af92eb2907bf1,ZH 轮,incoming,[465],465
obs_9ab5af46590d,被 GAY 轮主机透平重复发生故障和损坏 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_00b5eb72aadb3c14,GAY 轮主机透平重复发生故障和损坏,incoming,[462],462
obs_9ad22de6023d,被 轴套备件内外径尺寸不对 以 导致 关系连接,relation_projection,relation,,,导致,ent_9ae0ac8de931de75,轴套备件内外径尺寸不对,incoming,[497],497
obs_9ad2a46b7760,与 降低转速运行 存在 采取 关系,relation_projection,relation,,,采取,ent_bef834f8847c44bc,降低转速运行,outgoing,[471],471
obs_9ad2b2be19a5,与 卡亚俄 存在 发生于 关系,relation_projection,relation,,,发生于,ent_91cc2f2d788938d1,卡亚俄,outgoing,[484],484
obs_9aec06a73c69,被 统计主管设备运行时间 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_c5259a71e07f2548,统计主管设备运行时间,incoming,[488],488
obs_9b30fb425efe,与 机舱管理混乱 存在 原因是 关系,relation_projection,relation,,,原因是,ent_5af75a9d12c98836,机舱管理混乱,outgoing,[475],475
obs_9b4397c21953,时间：1995 年,attribute,entity_attribute,时间,1995 年,,,,,[462],462
obs_9b74db9aa271,被 漏水 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_e96653e18f4ca81b,漏水,incoming,[473],473
obs_9b7d6abd6fcc,与 IF180cSt 燃油 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_22c779a6d0a7c82a,IF180cSt 燃油,outgoing,[509],509
obs_9b80caea1e83,与 严重违反主机安全操作规程 存在 原因是 关系,relation_projection,relation,,,原因是,ent_094f5bfcfd3149aa,严重违反主机安全操作规程,outgoing,[475],475
obs_9b8bcea9c9bd,被 SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套 以 表现为 关系连接,relation_projection,relation,,,表现为,ent_e9db8d962395997b,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,incoming,[504],504
obs_9b8e3d66b3e0,被 CH 轮主机增压器轴承多次烧毁、转子损坏 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_5f768272d7c09e3d,CH 轮主机增压器轴承多次烧毁、转子损坏,incoming,[496],496
obs_9b907a48affb,数值：22.4 mm,attribute,entity_attribute,数值,22.4 mm,,,,,[493],493
obs_9b989c286537,与 轴承过度磨损和疲劳损伤 存在 表现为 关系,relation_projection,relation,,,表现为,ent_70b679c88cf8557c,轴承过度磨损和疲劳损伤,outgoing,[488],488
obs_9ba7e905e1e0,被 JYH 轮主机 No.4 缸曲柄销机损事故 以 原因是 关系连接,relation_projection,relation,,,原因是,ent_405a83eb1cbc0125,JYH 轮主机 No.4 缸曲柄销机损事故,incoming,[503],503
obs_9bac778d2d12,被 主机活塞水低压报警 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_9c2bb913fe1acd71,主机活塞水低压报警,incoming,[488],488
obs_9bb19d4b37aa,与 导套保险销紧固螺丝 存在 适用于 关系,relation_projection,relation,,,适用于,ent_208e2cbb51e23ddd,导套保险销紧固螺丝,outgoing,[465],465
obs_9bb20270dc83,与 更换了第 6 缸油头 存在 采取 关系,relation_projection,relation,,,采取,ent_632932c316057829,更换了第 6 缸油头,outgoing,[501],501
obs_9bdf8cbf53a6,时间范围：1998 年 8 月 5 日至 10 月 31 日,attribute,entity_attribute,时间范围,1998 年 8 月 5 日至 10 月 31 日,,,,,[473],473
obs_9be3ab961df3,被 在实施机械设备检修保养时，不仅要按规定的时间间隔和检查内容进行，还必须严格按照说明书规定的检修方法和要求实施，不能用经验处理代替技术要求 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_ace244ab644daa24,在实施机械设备检修保养时，不仅要按规定的时间间隔和检查内容进行，还必须严格按照说明书规定的检修方法和要求实施，不能用经验处理代替技术要求,incoming,[460],460
obs_9bf97692e09e,被 ZH 轮主机 No.3 缸缸头螺栓连根拔起事故 以 处置于 关系连接,relation_projection,relation,,,处置于,ent_609253c33c42749e,ZH 轮主机 No.3 缸缸头螺栓连根拔起事故,incoming,[511],511
obs_9bfc76045baf,与 主机 存在 组成或隶属 关系,relation_projection,relation,,,组成或隶属,ent_c36804f0e8a37b9b,主机,outgoing,[463],463
obs_9c69acf198e4,被 JYH 轮主机 No.4 缸曲柄销机损事故 以 采取 关系连接,relation_projection,relation,,,采取,ent_405a83eb1cbc0125,JYH 轮主机 No.4 缸曲柄销机损事故,incoming,[503],503
obs_9c9fed9173cf,被 C 轮主机增压器频繁喘振 以 发生于 关系连接,relation_projection,relation,,,发生于,ent_9b771f820f5acbd2,C 轮主机增压器频繁喘振,incoming,[471],471
obs_9cab3c301e36,与 活塞头 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_2b135b21dec0d9ab,活塞头,outgoing,[473],473
obs_9cb268003fcf,被 更换轴承和转子 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_167f875dded14623,更换轴承和转子,incoming,[487],487
obs_9cba0f719a3a,被 第 2 缸活塞头换新后封缸维持航行 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_2b2e9042e988c4c3,第 2 缸活塞头换新后封缸维持航行,incoming,[489],489
obs_9cce21c1706c,与 主机中间轴承高温报警 存在 表现为 关系,relation_projection,relation,,,表现为,ent_51db22f5180604f7,主机中间轴承高温报警,outgoing,[499],499
obs_9ccf5c6c8057,与 AQH 轮主机平衡器链条断损事故 存在 发生 关系,relation_projection,relation,,,发生,ent_af21c79f23b00709,AQH 轮主机平衡器链条断损事故,outgoing,[459],459
obs_9cf1459f4d2d,涉及气缸：第 2、3、7 缸,attribute,entity_attribute,涉及气缸,第 2、3、7 缸,,,,,[493],493
obs_9cf669f18b67,被 TAH 轮主机链条张紧装置调节螺杆断裂事故 以 涉及设备 关系连接,relation_projection,relation,,,涉及设备,ent_ed1c64599a8a7808,TAH 轮主机链条张紧装置调节螺杆断裂事故,incoming,[502],502
obs_9d0e997fc2d2,与 压差表 (U 型管 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_0ce4419bdca4f03b,压差表 (U 型管,outgoing,[468],468
obs_9d268c18388c,与 凸轮轴断裂 存在 表现为 关系,relation_projection,relation,,,表现为,ent_b53670d673e298a5,凸轮轴断裂,outgoing,[513],513
obs_9d2c33ae70cb,与 主机透平 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_b159f1f1ece03122,主机透平,outgoing,[462],462
obs_9d3c5b2dc1ce,与 活塞头 存在 处理对象 关系,relation_projection,relation,,,处理对象,ent_2b135b21dec0d9ab,活塞头,outgoing,[489],489
obs_9d4233b0b089,被 JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损 以 采取 关系连接,relation_projection,relation,,,采取,ent_43a29fa6a565390b,JH 轮主机燃油系统进入铝矿粉，造成缸套、活塞环异常磨损,incoming,[460],460
obs_9d50e4bf63f3,被 口琴阀全部拆洗 以 处理对象 关系连接,relation_projection,relation,,,处理对象,ent_909c8411210be492,口琴阀全部拆洗,incoming,[466],466
obs_9d7515ed128c,与 导套保险销紧固螺丝 存在 导致 关系,relation_projection,relation,,,导致,ent_208e2cbb51e23ddd,导套保险销紧固螺丝,outgoing,[465],465
obs_9d923990e135,被 活塞令咬死 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_2a2a88bc0e6e1d60,活塞令咬死,incoming,[485],485
obs_9da00903004d,被 IF380cSt 燃料油使用保养教训 以 适用于 关系连接,relation_projection,relation,,,适用于,ent_52fc7e64463f4347,IF380cSt 燃料油使用保养教训,incoming,[483],483
obs_9dad83e825f6,被 MH 轮主机燃用劣质燃油，缸套异常磨损 以 处置于 关系连接,relation_projection,relation,,,处置于,ent_8e2249fcb93a35e2,MH 轮主机燃用劣质燃油，缸套异常磨损,incoming,[507],507
obs_9dae3836ca79,被 SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套 以 教训为 关系连接,relation_projection,relation,,,教训为,ent_e9db8d962395997b,SHH 轮燃油舱进海水，主机燃烧恶化并裂缸套,incoming,[504],504
obs_9dbb6e264cda,与 主机 存在 发生部位 关系,relation_projection,relation,,,发生部位,ent_c36804f0e8a37b9b,主机,outgoing,[472],472
obs_9dc7a09a8d79,与 爆燃现象 存在 表现为 关系,relation_projection,relation,,,表现为,ent_6390fdca537fd787,爆燃现象,outgoing,[460],460
obs_9dc80573e87c,船舶类型：二手集装箱船,attribute,entity_attribute,船舶类型,二手集装箱船,,,,,"[468, 489]",468|489
obs_9dde09a62013,被 缸套损坏及活塞头损坏事故 以 教训为 关系连接,relation_projection,relation,,,教训为,ent_c00dd1a27f0c5c5e,缸套损坏及活塞头损坏事故,incoming,[475],475
obs_9de5b94e71b3,与 进排气口 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_949d7391e3039788,进排气口,outgoing,[471],471
obs_9df8e07c63ce,与 主机 存在 涉及设备 关系,relation_projection,relation,,,涉及设备,ent_c36804f0e8a37b9b,主机,outgoing,[496],496
obs_9e1c56389d70,被 轴承烧毁 以 发生部位 关系连接,relation_projection,relation,,,发生部位,ent_be30767eb738fa02,轴承烧毁,incoming,[488],488
